Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,CR_mean
2,1.0302048296123474,98124509242214.84,0.7425875,0,1.1203167711098159,99081259761639.48,0.74808127,1,2.5651034591805524,98478138832218.48,0.4647747,7,4.533599372231568,98930211700001.5,2.5119636,17,19.001698978974606,97117703133197.31,2.8792965,0,1.5885338722915854,98304050900303.19,0.7607125,14,13.827152294317958,96478092700272.03,0.47435173,2,1.647019125775668,98631003228746.28,0.8042819,3,1.7542337002244874,99345656858219.73,0.81448555,10,7.08857568620902,99076560632717.61,0.8501727,5.693561227007067e-14
3,3.1398922302836785,98124509242214.84,0.7425875,2,2.533831389265774,99081259761639.48,0.74808127,4,4.588133499698501,98478138832218.48,0.4647747,4,4.041129379640188,98930211700001.5,2.5119636,5,10.648136160038007,97117703133197.31,2.8792965,1,2.5405954840533966,98304050900303.19,0.7607125,3,2.7065959785854647,96478092700272.03,0.47435173,2,2.161879988024506,98631003228746.28,0.8042819,0,1.3532007952512244,99345656858219.73,0.81448555,7,5.562241775577762,99076560632717.61,0.8501727,3.151792822093198e-14
2,2.291695519186934,98124509242214.84,0.7425875,0,0.9952533443641209,99081259761639.48,0.74808127,2,1.1917982195286985,98478138832218.48,0.4647747,8,6.519738141775008,98930211700001.5,2.5119636,6,3.4856655123905966,97117703133197.31,2.8792965,3,4.350070575710676,98304050900303.19,0.7607125,0,1.33452530002194,96478092700272.03,0.47435173,14,14.371443712020804,98631003228746.28,0.8042819,3,4.317548068380979,99345656858219.73,0.81448555,0,1.3507096190487111,99076560632717.61,0.8501727,3.8634879754690815e-14
10,8.733542140418919,98124509242214.84,0.7425875,1,1.8458884550237982,99081259761639.48,0.74808127,0,0.6753473652577966,98478138832218.48,0.4647747,11,13.630937532295999,98930211700001.5,2.5119636,7,5.307470141171604,97117703133197.31,2.8792965,7,4.217304019266271,98304050900303.19,0.7607125,4,3.6468562545640095,96478092700272.03,0.47435173,6,4.822832646070271,98631003228746.28,0.8042819,2,2.9709001990743547,99345656858219.73,0.81448555,3,1.9280610424550892,99076560632717.61,0.8501727,5.1852075460242934e-14
0,2.8639858881738656,98124509242214.84,0.7425875,36,41.7875787286312,99081259761639.48,0.74808127,4,2.0128820997718337,98478138832218.48,0.4647747,3,3.1060088887759414,98930211700001.5,2.5119636,5,5.283499549119961,97117703133197.31,2.8792965,0,1.9878561454229489,98304050900303.19,0.7607125,1,1.189335305134891,96478092700272.03,0.47435173,33,30.38463914125068,98631003228746.28,0.8042819,12,8.16013549304914,99345656858219.73,0.81448555,3,3.3321885941589993,99076560632717.61,0.8501727,9.862061411065813e-14
1,2.0964961468021306,98124509242214.84,0.7425875,7,8.496145399811592,99081259761639.48,0.74808127,2,1.1533387842926415,98478138832218.48,0.4647747,1,3.1831813786137353,98930211700001.5,2.5119636,4,3.8537798905058414,97117703133197.31,2.8792965,5,5.218021556573197,98304050900303.19,0.7607125,2,4.182855156614146,96478092700272.03,0.47435173,2,1.1964505957955194,98631003228746.28,0.8042819,1,1.6247104522297589,99345656858219.73,0.81448555,2,1.5665236136665632,99076560632717.61,0.8501727,2.7451098773069788e-14
5,2.8869945904100653,98124509242214.84,0.7425875,4,1.49074411997041,99081259761639.48,0.74808127,7,3.867885578848712,98478138832218.48,0.4647747,5,4.403670813191513,98930211700001.5,2.5119636,6,3.50354362488119,97117703133197.31,2.8792965,3,2.890397906883147,98304050900303.19,0.7607125,5,5.639845903122823,96478092700272.03,0.47435173,3,2.7965604295920814,98631003228746.28,0.8042819,2,2.088066572032667,99345656858219.73,0.81448555,2,1.1462453929933485,99076560632717.61,0.8501727,4.2701709202553005e-14
0,1.046436488584933,98124509242214.84,0.7425875,0,1.0314025509785025,99081259761639.48,0.74808127,1,1.0946472503236806,98478138832218.48,0.4647747,6,3.2077906576516444,98930211700001.5,2.5119636,1,3.533658535244448,97117703133197.31,2.8792965,3,1.4989717814208312,98304050900303.19,0.7607125,1,1.591972856062229,96478092700272.03,0.47435173,4,2.4387026350175582,98631003228746.28,0.8042819,3,1.8393222917615286,99345656858219.73,0.81448555,3,1.902083009196659,99076560632717.61,0.8501727,2.236756196324205e-14
3,1.3228729558394132,98124509242214.84,0.7425875,5,2.1431520895149374,99081259761639.48,0.74808127,2,1.0411334766466194,98478138832218.48,0.4647747,6,3.4108592731782483,98930211700001.5,2.5119636,3,3.250705236998924,97117703133197.31,2.8792965,1,1.1262031408483173,98304050900303.19,0.7607125,2,2.4962155746878967,96478092700272.03,0.47435173,4,3.6957770636001093,98631003228746.28,0.8042819,2,1.6712384419662267,99345656858219.73,0.81448555,0,1.8274241631378358,99076560632717.61,0.8501727,2.8467806135035337e-14
2,2.89982865072217,98124509242214.84,0.7425875,0,1.622316391298261,99081259761639.48,0.74808127,1,0.7348238353237719,98478138832218.48,0.4647747,5,2.9294603292453973,98930211700001.5,2.5119636,4,5.674326449530769,97117703133197.31,2.8792965,6,8.003834661858056,98304050900303.19,0.7607125,1,1.1509175159773688,96478092700272.03,0.47435173,4,3.460555353593008,98631003228746.28,0.8042819,5,2.9837838970859405,99345656858219.73,0.81448555,1,3.6607543633184254,99076560632717.61,0.8501727,2.9484513497000886e-14
3,3.0986823394950007,98124509242214.84,0.7425875,23,22.065144361504775,99081259761639.48,0.74808127,3,1.3836886463313238,98478138832218.48,0.4647747,7,3.5449222316059954,98930211700001.5,2.5119636,2,4.636325864477493,97117703133197.31,2.8792965,3,3.0716022355740393,98304050900303.19,0.7607125,0,0.7468600391123694,96478092700272.03,0.47435173,4,2.1953933868452613,98631003228746.28,0.8042819,3,1.4032241375548513,99345656858219.73,0.81448555,2,2.4849332899248973,99076560632717.61,0.8501727,5.0835368098277385e-14
2,1.5095991496479422,98124509242214.84,0.7425875,3,3.473258221871258,99081259761639.48,0.74808127,2,1.9688309749029624,98478138832218.48,0.4647747,1,3.0678230978734913,98930211700001.5,2.5119636,3,3.9909945820542774,97117703133197.31,2.8792965,0,1.7117291136822086,98304050900303.19,0.7607125,0,1.2455073649439408,96478092700272.03,0.47435173,2,2.1122778231207224,98631003228746.28,0.8042819,4,2.132909611370745,99345656858219.73,0.81448555,5,7.673595400124428,99076560632717.61,0.8501727,2.236756196324205e-14
