Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,Counts_Epoch_10,ExpVal_10,t_exp_10,bgr_10,Counts_Epoch_11,ExpVal_11,t_exp_11,bgr_11,Counts_Epoch_12,ExpVal_12,t_exp_12,bgr_12,Counts_Epoch_13,ExpVal_13,t_exp_13,bgr_13,Counts_Epoch_14,ExpVal_14,t_exp_14,bgr_14,Counts_Epoch_15,ExpVal_15,t_exp_15,bgr_15,Counts_Epoch_16,ExpVal_16,t_exp_16,bgr_16,Counts_Epoch_17,ExpVal_17,t_exp_17,bgr_17,Counts_Epoch_18,ExpVal_18,t_exp_18,bgr_18,Counts_Epoch_19,ExpVal_19,t_exp_19,bgr_19,CR_mean
1,1.0124899131820135,98124509242214.84,0.7425875,4,3.0257517454337846,99081259761639.48,0.74808127,19,13.839237137693614,98478138832218.48,0.4647747,10,12.585553221488459,98930211700001.5,2.5119636,3,3.3575712572643206,97117703133197.31,2.8792965,1,0.9014090670361312,98304050900303.19,0.7607125,2,1.7348751132260372,96478092700272.03,0.47435173,4,4.025841898639069,98631003228746.28,0.8042819,4,1.4536716756720907,99345656858219.73,0.81448555,2,1.9384178802801146,99076560632717.61,0.8501727,2,1.8241303051185804,98756279526686.6,0.83364296,4,3.8646392235642364,98144462411871.25,0.7924701,1,3.1617842660967606,97370378152739.89,1.3119674,3,2.2866575046394275,97557596677498.67,0.7830795,2,0.8494808272755234,97461657031918.67,0.33154094,1,1.254150692824902,98386975193308.45,0.8435953,1,1.432334516384987,97110705811014.23,0.69748604,7,6.969192181682456,96974123176804.89,0.7817387,6,1.6341692110066934,98144337645941.9,0.30832508,1,1.5241186573846925,98341585709994.05,0.7861987,3.9759094785373324e-14
1,3.6135855077520063,98124509242214.84,0.7425875,5,4.176931791132534,99081259761639.48,0.74808127,7,6.600697498845343,98478138832218.48,0.4647747,4,4.285512136633881,98930211700001.5,2.5119636,1,3.212065339147894,97117703133197.31,2.8792965,0,1.62573260525747,98304050900303.19,0.7607125,4,1.3438000526845584,96478092700272.03,0.47435173,0,1.9510601041939122,98631003228746.28,0.8042819,3,2.1755799691827575,99345656858219.73,0.81448555,0,1.0916211652142347,99076560632717.61,0.8501727,2,1.3982481162115559,98756279526686.6,0.83364296,1,2.9188542625820424,98144462411871.25,0.7924701,2,3.060802378736941,97370378152739.89,1.3119674,3,2.202575607309388,97557596677498.67,0.7830795,3,1.9359382563081287,97461657031918.67,0.33154094,1,1.0412731890501634,98386975193308.45,0.8435953,0,0.8406893079058592,97110705811014.23,0.69748604,6,4.0594798080206225,96974123176804.89,0.7817387,2,0.7885560509601062,98144337645941.9,0.30832508,3,2.350439157586684,98341585709994.05,0.7861987,2.4467135252537433e-14
1,2.239683199890977,98124509242214.84,0.7425875,4,1.4191598499428673,99081259761639.48,0.74808127,0,0.8565878898522268,98478138832218.48,0.4647747,4,3.035053779906918,98930211700001.5,2.5119636,9,5.28019595173032,97117703133197.31,2.8792965,1,0.8885998536764361,98304050900303.19,0.7607125,5,5.011119779784378,96478092700272.03,0.47435173,6,5.121043534940126,98631003228746.28,0.8042819,0,0.892632709549246,99345656858219.73,0.81448555,3,3.975391318130352,99076560632717.61,0.8501727,2,1.3332504357682269,98756279526686.6,0.83364296,3,3.5603049211020386,98144462411871.25,0.7924701,8,7.810800802417852,97370378152739.89,1.3119674,2,3.926067830183426,97557596677498.67,0.7830795,3,1.7737943296900038,97461657031918.67,0.33154094,4,5.756143117650251,98386975193308.45,0.8435953,0,1.0025816089443524,97110705811014.23,0.69748604,2,1.0073303537066411,96974123176804.89,0.7817387,2,1.1498859195876183,98144337645941.9,0.30832508,2,1.8839361408791053,98341585709994.05,0.7861987,3.1093651050099656e-14
11,7.097492755622417,98124509242214.84,0.7425875,0,0.935215340691906,99081259761639.48,0.74808127,1,2.3338651544590654,98478138832218.48,0.4647747,6,5.102767022113698,98930211700001.5,2.5119636,4,4.842272482830639,97117703133197.31,2.8792965,1,1.7187437730672153,98304050900303.19,0.7607125,1,1.2658560352891668,96478092700272.03,0.47435173,3,2.2737998554865353,98631003228746.28,0.8042819,5,3.8453712132677933,99345656858219.73,0.81448555,0,0.9733514927596731,99076560632717.61,0.8501727,1,1.3150703219974609,98756279526686.6,0.83364296,4,1.0960363937641704,98144462411871.25,0.7924701,5,4.156012548021637,97370378152739.89,1.3119674,1,1.0265536197518845,97557596677498.67,0.7830795,4,3.771172556832187,97461657031918.67,0.33154094,2,2.3138142368422048,98386975193308.45,0.8435953,2,2.2357634783136633,97110705811014.23,0.69748604,10,5.4671111986792775,96974123176804.89,0.7817387,5,3.1497534006922265,98144337645941.9,0.30832508,3,1.305902733062688,98341585709994.05,0.7861987,3.517150692552256e-14
2,2.2432281237109257,98124509242214.84,0.7425875,1,1.745031772619594,99081259761639.48,0.74808127,3,2.3512962988595656,98478138832218.48,0.4647747,1,3.0493587771982478,98930211700001.5,2.5119636,17,8.001515589888594,97117703133197.31,2.8792965,0,2.6269294571242225,98304050900303.19,0.7607125,1,1.0256229885722181,96478092700272.03,0.47435173,2,1.4554609046669504,98631003228746.28,0.8042819,1,1.0214108226195378,99345656858219.73,0.81448555,14,7.5590878391021326,99076560632717.61,0.8501727,1,1.6750716928560094,98756279526686.6,0.83364296,9,4.88821285326669,98144462411871.25,0.7924701,3,1.780130486037262,97370378152739.89,1.3119674,0,1.2942006560560269,97557596677498.67,0.7830795,1,2.6333166157240115,97461657031918.67,0.33154094,2,2.6755120222718065,98386975193308.45,0.8435953,1,2.08499320916776,97110705811014.23,0.69748604,2,1.622565339485727,96974123176804.89,0.7817387,1,1.1684258629165223,98144337645941.9,0.30832508,5,3.253742946698205,98341585709994.05,0.7861987,3.415204295666683e-14
0,1.556226652431813,98124509242214.84,0.7425875,2,1.2239295732521058,99081259761639.48,0.74808127,0,1.083088674725881,98478138832218.48,0.4647747,14,5.348891008196603,98930211700001.5,2.5119636,4,3.4928604000791803,97117703133197.31,2.8792965,5,2.5126005060312813,98304050900303.19,0.7607125,0,1.029236796951428,96478092700272.03,0.47435173,2,1.6156112858144343,98631003228746.28,0.8042819,2,3.723573998661207,99345656858219.73,0.81448555,1,1.5323250404178905,99076560632717.61,0.8501727,0,2.2452707494255133,98756279526686.6,0.83364296,1,1.5578046503818022,98144462411871.25,0.7924701,2,4.009383903506352,97370378152739.89,1.3119674,2,0.9951133690910047,97557596677498.67,0.7830795,1,1.4473282626073756,97461657031918.67,0.33154094,3,2.727524123957013,98386975193308.45,0.8435953,2,3.3791218052940826,97110705811014.23,0.69748604,3,1.726301642079933,96974123176804.89,0.7817387,3,1.207702406364733,98144337645941.9,0.30832508,5,1.5823092450668992,98341585709994.05,0.7861987,2.6506063190248885e-14
3,2.397390996656373,98124509242214.84,0.7425875,3,3.493528935594927,99081259761639.48,0.74808127,1,0.9144867217309673,98478138832218.48,0.4647747,3,6.3997693506257605,98930211700001.5,2.5119636,6,3.5974761918937412,97117703133197.31,2.8792965,2,2.7091532807478886,98304050900303.19,0.7607125,3,3.011390243334809,96478092700272.03,0.47435173,8,5.520265493748647,98631003228746.28,0.8042819,1,3.3653042565781415,99345656858219.73,0.81448555,4,1.8408826153391282,99076560632717.61,0.8501727,0,1.0506645137616581,98756279526686.6,0.83364296,3,4.460141570668652,98144462411871.25,0.7924701,0,2.4093361629217886,97370378152739.89,1.3119674,2,2.4869347486361097,97557596677498.67,0.7830795,0,0.5332662786799237,97461657031918.67,0.33154094,1,1.2229166424346638,98386975193308.45,0.8435953,0,0.8387350174676917,97110705811014.23,0.69748604,3,1.7777416904127685,96974123176804.89,0.7817387,1,1.0147790333552362,98144337645941.9,0.30832508,4,2.1245799710920976,98341585709994.05,0.7861987,2.4467135252537433e-14
1,0.9984954198144995,98124509242214.84,0.7425875,0,1.2412105181081998,99081259761639.48,0.74808127,0,1.0603522632663873,98478138832218.48,0.4647747,3,3.272214846585962,98930211700001.5,2.5119636,6,3.6897980038307185,97117703133197.31,2.8792965,1,5.027241817289916,98304050900303.19,0.7607125,2,1.1598035245274403,96478092700272.03,0.47435173,2,2.4417874044801176,98631003228746.28,0.8042819,1,1.7028396614839156,99345656858219.73,0.81448555,2,1.1720196672735557,99076560632717.61,0.8501727,7,4.15203543070915,98756279526686.6,0.83364296,2,3.1119478103523206,98144462411871.25,0.7924701,8,5.57935737915535,97370378152739.89,1.3119674,3,2.612641771743323,97557596677498.67,0.7830795,2,0.6836625851171613,97461657031918.67,0.33154094,3,1.7492474359279708,98386975193308.45,0.8435953,0,1.1662578803349937,97110705811014.23,0.69748604,2,2.380097644452076,96974123176804.89,0.7817387,60,54.98336302332646,98144337645941.9,0.30832508,1,1.1098461046196375,98341585709994.05,0.7861987,5.40315903493535e-14
1,1.223560675245201,98124509242214.84,0.7425875,3,1.2391735641787696,99081259761639.48,0.74808127,1,0.7511500326445741,98478138832218.48,0.4647747,5,4.553431903968712,98930211700001.5,2.5119636,5,3.6676159920400018,97117703133197.31,2.8792965,9,10.06504132751527,98304050900303.19,0.7607125,4,2.790582365884717,96478092700272.03,0.47435173,1,5.216729048800727,98631003228746.28,0.8042819,6,2.113437833308062,99345656858219.73,0.81448555,7,5.598490112198288,99076560632717.61,0.8501727,3,2.0112019526993286,98756279526686.6,0.83364296,3,1.7877019760999868,98144462411871.25,0.7924701,1,1.7400650539793479,97370378152739.89,1.3119674,2,2.5181325128811816,97557596677498.67,0.7830795,0,0.6061917588440717,97461657031918.67,0.33154094,4,3.325795129584307,98386975193308.45,0.8435953,3,1.0450446987047624,97110705811014.23,0.69748604,1,1.0339062063773272,96974123176804.89,0.7817387,7,4.274958481891581,98144337645941.9,0.30832508,1,2.890815377288059,98341585709994.05,0.7861987,3.415204295666683e-14
3,2.076937416564643,98124509242214.84,0.7425875,1,1.0630197132732007,99081259761639.48,0.74808127,2,3.5050014491294395,98478138832218.48,0.4647747,3,2.9173579367030573,98930211700001.5,2.5119636,10,4.599597445624124,97117703133197.31,2.8792965,1,1.6743556135779643,98304050900303.19,0.7607125,6,3.733397694026008,96478092700272.03,0.47435173,0,1.1642475187558763,98631003228746.28,0.8042819,1,3.2989329436973334,99345656858219.73,0.81448555,0,0.9926204311618345,99076560632717.61,0.8501727,1,2.1520253123374755,98756279526686.6,0.83364296,0,1.133752612467268,98144462411871.25,0.7924701,5,4.041775512721861,97370378152739.89,1.3119674,1,0.8828881448076314,97557596677498.67,0.7830795,1,1.3778915948686996,97461657031918.67,0.33154094,6,4.516272778877061,98386975193308.45,0.8435953,2,1.3745968695821582,97110705811014.23,0.69748604,0,0.9495488749060629,96974123176804.89,0.7817387,3,2.589016288976694,98144337645941.9,0.30832508,3,1.9032821583549924,98341585709994.05,0.7861987,2.4976867236965294e-14
4,1.98883118096831,98124509242214.84,0.7425875,2,1.620815740630622,99081259761639.48,0.74808127,5,2.1771442601550897,98478138832218.48,0.4647747,4,2.6998191895393244,98930211700001.5,2.5119636,0,3.3922562001666616,97117703133197.31,2.8792965,9,8.592773418036272,98304050900303.19,0.7607125,2,3.0363972883685455,96478092700272.03,0.47435173,8,10.141178199884756,98631003228746.28,0.8042819,1,1.587348848196667,99345656858219.73,0.81448555,0,1.2547039772620856,99076560632717.61,0.8501727,3,1.9588678754013167,98756279526686.6,0.83364296,2,3.426967420540599,98144462411871.25,0.7924701,1,3.014741564031138,97370378152739.89,1.3119674,0,1.1511095966756622,97557596677498.67,0.7830795,2,4.731272081022216,97461657031918.67,0.33154094,2,2.402289680808569,98386975193308.45,0.8435953,5,2.6292897696660185,97110705811014.23,0.69748604,1,2.8121891094500104,96974123176804.89,0.7817387,0,0.8831096737290307,98144337645941.9,0.30832508,3,3.9317855633179706,98341585709994.05,0.7861987,2.752552715910461e-14
1,1.3391978469796268,98124509242214.84,0.7425875,2,2.2209937376273876,99081259761639.48,0.74808127,2,1.2872192498895982,98478138832218.48,0.4647747,1,3.150672994188197,98930211700001.5,2.5119636,10,4.128032151593734,97117703133197.31,2.8792965,3,1.823615677474485,98304050900303.19,0.7607125,2,2.440670445656595,96478092700272.03,0.47435173,1,1.4954174506186868,98631003228746.28,0.8042819,1,1.2724555953858372,99345656858219.73,0.81448555,1,1.1021236494130422,99076560632717.61,0.8501727,1,1.6754889579455265,98756279526686.6,0.83364296,2,1.486066951541272,98144462411871.25,0.7924701,4,2.1730721087755365,97370378152739.89,1.3119674,1,1.5957081961202566,97557596677498.67,0.7830795,1,1.4163556900881418,97461657031918.67,0.33154094,3,2.994774007086999,98386975193308.45,0.8435953,0,1.2746141923016978,97110705811014.23,0.69748604,1,2.3758168437727316,96974123176804.89,0.7817387,1,0.8069499050489657,98144337645941.9,0.30832508,3,2.3800919460410173,98341585709994.05,0.7861987,2.089901136154239e-14
3,2.143264915748202,98124509242214.84,0.7425875,3,2.1450642987201225,99081259761639.48,0.74808127,3,0.8450205675913922,98478138832218.48,0.4647747,3,3.1407558070395942,98930211700001.5,2.5119636,10,11.34110731784471,97117703133197.31,2.8792965,0,1.379843436553427,98304050900303.19,0.7607125,1,1.8099481902191998,96478092700272.03,0.47435173,3,3.4792443754809037,98631003228746.28,0.8042819,4,2.926111531536307,99345656858219.73,0.81448555,2,2.678639380387689,99076560632717.61,0.8501727,4,2.208210710836939,98756279526686.6,0.83364296,11,11.233676318806433,98144462411871.25,0.7924701,8,5.833339496480069,97370378152739.89,1.3119674,1,2.4167142172652047,97557596677498.67,0.7830795,3,2.1249948773604497,97461657031918.67,0.33154094,1,2.189322285097015,98386975193308.45,0.8435953,2,1.6906080861502941,97110705811014.23,0.69748604,0,1.4265169542225542,96974123176804.89,0.7817387,0,1.3556311016733533,98144337645941.9,0.30832508,1,1.7218715395300306,98341585709994.05,0.7861987,3.211311501895538e-14
2,2.9303636979244243,98124509242214.84,0.7425875,6,6.605912553705444,99081259761639.48,0.74808127,0,0.6145662025982918,98478138832218.48,0.4647747,3,3.014588639196521,98930211700001.5,2.5119636,1,3.258032260869907,97117703133197.31,2.8792965,3,1.8746730538802363,98304050900303.19,0.7607125,3,3.0931505779543187,96478092700272.03,0.47435173,4,3.7887731331066297,98631003228746.28,0.8042819,0,1.2994538040520804,99345656858219.73,0.81448555,1,1.9899270287517408,99076560632717.61,0.8501727,2,1.8214313406777949,98756279526686.6,0.83364296,4,7.85876374217641,98144462411871.25,0.7924701,2,1.8054207487583374,97370378152739.89,1.3119674,2,0.9354524820935178,97557596677498.67,0.7830795,0,1.4207719629888833,97461657031918.67,0.33154094,4,2.0946064583516373,98386975193308.45,0.8435953,3,4.79122606243413,97110705811014.23,0.69748604,1,1.1067552815899449,96974123176804.89,0.7817387,0,0.6671690464557538,98144337645941.9,0.30832508,7,8.672549537961372,98341585709994.05,0.7861987,2.4467135252537433e-14
1,1.1331739795670164,98124509242214.84,0.7425875,0,2.8395564159386835,99081259761639.48,0.74808127,1,1.7117465293746037,98478138832218.48,0.4647747,5,4.534049023390172,98930211700001.5,2.5119636,2,3.5155237061592586,97117703133197.31,2.8792965,1,1.342082053174558,98304050900303.19,0.7607125,2,2.7205382611892985,96478092700272.03,0.47435173,2,0.9656713050670398,98631003228746.28,0.8042819,0,1.3249293539401066,99345656858219.73,0.81448555,5,6.399780852631597,99076560632717.61,0.8501727,3,1.9398796644786513,98756279526686.6,0.83364296,2,1.6052984480020291,98144462411871.25,0.7924701,1,2.340745839280199,97370378152739.89,1.3119674,5,2.6284415866078135,97557596677498.67,0.7830795,1,1.4847894821828267,97461657031918.67,0.33154094,1,1.3320234098747181,98386975193308.45,0.8435953,1,2.7356409345001294,97110705811014.23,0.69748604,4,1.401094468893839,96974123176804.89,0.7817387,1,1.1432648495010964,98144337645941.9,0.30832508,2,1.1268975261004768,98341585709994.05,0.7861987,2.0389279377114526e-14
