Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,CR_mean
2,1.0124899131820135,98124509242214.84,0.7425875,3,1.8428819632713325,99081259761639.48,0.74808127,0,1.8619310381499834,98478138832218.48,0.4647747,5,3.199765357776983,98930211700001.5,2.5119636,5,4.219122455500579,97117703133197.31,2.8792965,3,3.0205165803192604,98304050900303.19,0.7607125,2,2.769647273940385,96478092700272.03,0.47435173,8,4.182255109038185,98631003228746.28,0.8042819,15,17.29458170130918,99345656858219.73,0.81448555,3,2.056832338620149,99076560632717.61,0.8501727,4.6768538650415195e-14
3,3.6135855077520063,98124509242214.84,0.7425875,5,3.2515740051531674,99081259761639.48,0.74808127,1,1.7605886219802305,98478138832218.48,0.4647747,4,3.745824366775337,98930211700001.5,2.5119636,2,4.134681484321615,97117703133197.31,2.8792965,3,4.162666590119567,98304050900303.19,0.7607125,2,1.6219884401822906,96478092700272.03,0.47435173,9,7.605967903922182,98631003228746.28,0.8042819,2,2.26845363672966,99345656858219.73,0.81448555,1,1.2722785617441232,99076560632717.61,0.8501727,3.2534635582897527e-14
2,2.239683199890977,98124509242214.84,0.7425875,2,1.7545903363888942,99081259761639.48,0.74808127,1,1.059645097581202,98478138832218.48,0.4647747,6,4.318593485581577,98930211700001.5,2.5119636,6,3.945066493806379,97117703133197.31,2.8792965,0,1.426527042335005,98304050900303.19,0.7607125,1,0.7627829443243863,96478092700272.03,0.47435173,2,2.181546480989443,98631003228746.28,0.8042819,1,4.961672532016409,99345656858219.73,0.81448555,1,1.6141225848125975,99076560632717.61,0.8501727,2.236756196324205e-14
8,7.097492755622417,98124509242214.84,0.7425875,2,3.359671364849469,99081259761639.48,0.74808127,1,2.20249460373711,98478138832218.48,0.4647747,3,3.6866746102799635,98930211700001.5,2.5119636,11,5.559081345934408,97117703133197.31,2.8792965,1,0.9463786693250416,98304050900303.19,0.7607125,1,1.0572832812279498,96478092700272.03,0.47435173,0,3.2370061164165214,98631003228746.28,0.8042819,4,2.2552523936013165,99345656858219.73,0.81448555,2,2.53551592529872,99076560632717.61,0.8501727,3.3551342944863076e-14
1,2.2432281237109257,98124509242214.84,0.7425875,2,1.4849277792800655,99081259761639.48,0.74808127,1,2.0609797191750534,98478138832218.48,0.4647747,6,3.8062372664146746,98930211700001.5,2.5119636,5,3.9367087907700835,97117703133197.31,2.8792965,2,1.7498427748040744,98304050900303.19,0.7607125,3,6.740686380207449,96478092700272.03,0.47435173,2,2.1142738567229493,98631003228746.28,0.8042819,1,1.2653192799806425,99345656858219.73,0.81448555,52,51.790243678396884,99076560632717.61,0.8501727,7.625305214741607e-14
3,1.556226652431813,98124509242214.84,0.7425875,2,1.5320570728036078,99081259761639.48,0.74808127,1,1.0054312154020302,98478138832218.48,0.4647747,4,4.176716911723907,98930211700001.5,2.5119636,6,3.572273217414565,97117703133197.31,2.8792965,0,1.2328281823966165,98304050900303.19,0.7607125,3,2.206519018531081,96478092700272.03,0.47435173,5,5.876556832333658,98631003228746.28,0.8042819,2,1.8577870422405982,99345656858219.73,0.81448555,19,16.641503864171963,99076560632717.61,0.8501727,4.5751831288449646e-14
3,2.397390996656373,98124509242214.84,0.7425875,3,1.8959208471426898,99081259761639.48,0.74808127,2,2.003628027218652,98478138832218.48,0.4647747,6,3.2800957706283724,98930211700001.5,2.5119636,8,3.248129357282971,97117703133197.31,2.8792965,3,3.484624453212951,98304050900303.19,0.7607125,10,7.241251382023762,96478092700272.03,0.47435173,2,2.10175131636322,98631003228746.28,0.8042819,2,2.4010509303125755,99345656858219.73,0.81448555,12,10.42518602932017,99076560632717.61,0.8501727,5.1852075460242934e-14
0,0.9984954198144995,98124509242214.84,0.7425875,4,4.532076419180789,99081259761639.48,0.74808127,1,1.5849944028629197,98478138832218.48,0.4647747,2,3.4474486191808436,98930211700001.5,2.5119636,3,3.421679638004818,97117703133197.31,2.8792965,0,1.249973572824893,98304050900303.19,0.7607125,1,2.300748555221669,96478092700272.03,0.47435173,3,1.5584895227739117,98631003228746.28,0.8042819,2,1.5636940427978652,99345656858219.73,0.81448555,3,4.3693168994953755,99076560632717.61,0.8501727,1.9317439877345408e-14
1,1.223560675245201,98124509242214.84,0.7425875,6,5.373487872959925,99081259761639.48,0.74808127,3,1.9519972004467505,98478138832218.48,0.4647747,10,4.881869395610012,98930211700001.5,2.5119636,6,4.400777840376574,97117703133197.31,2.8792965,2,1.2479525970799135,98304050900303.19,0.7607125,3,0.8151662196654733,96478092700272.03,0.47435173,1,0.979629183887059,98631003228746.28,0.8042819,0,0.9584157312618783,99345656858219.73,0.81448555,2,2.1429079075795316,99076560632717.61,0.8501727,3.4568050306828625e-14
1,2.076937416564643,98124509242214.84,0.7425875,1,1.8106303956710208,99081259761639.48,0.74808127,1,0.8775144957866183,98478138832218.48,0.4647747,3,3.1375555672569417,98930211700001.5,2.5119636,1,3.699748139626249,97117703133197.31,2.8792965,1,1.0731805244663413,98304050900303.19,0.7607125,0,1.8564566194025451,96478092700272.03,0.47435173,3,2.213802593339535,98631003228746.28,0.8042819,9,10.172928572893007,99345656858219.73,0.81448555,1,1.7274234060413358,99076560632717.61,0.8501727,2.1350854601276503e-14
