Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,CR_mean
2,1.1590768558196793,98124509242214.84,0.7425875,3,2.292704308926565,99081259761639.48,0.74808127,1,2.4934199207223604,98478138832218.48,0.4647747,5,3.3835657434598807,98930211700001.5,2.5119636,4,4.50058335652149,97117703133197.31,2.8792965,4,3.6493386188451096,98304050900303.19,0.7607125,1,3.2324180213575366,96478092700272.03,0.47435173,9,6.228948434560838,98631003228746.28,0.8042819,36,25.65535292821152,99345656858219.73,0.81448555,2,2.3317648781497313,99076560632717.61,0.8501727,6.81193932516917e-14
3,4.00834631887697,98124509242214.84,0.7425875,5,4.465833272087573,99081259761639.48,0.74808127,2,2.40400446561951,98478138832218.48,0.4647747,4,3.969334120136555,98930211700001.5,2.5119636,3,4.653058501611966,97117703133197.31,2.8792965,7,5.384230260321534,98304050900303.19,0.7607125,1,2.0013082985140302,96478092700272.03,0.47435173,11,10.353323138034064,98631003228746.28,0.8042819,2,2.456506234913144,99345656858219.73,0.81448555,2,1.2547373626663147,99076560632717.61,0.8501727,4.066829447862191e-14
4,2.992423782447363,98124509242214.84,0.7425875,3,1.8080967900483724,99081259761639.48,0.74808127,0,1.2533877526333423,98478138832218.48,0.4647747,7,4.913781122074743,98930211700001.5,2.5119636,5,3.9024196827705895,97117703133197.31,2.8792965,0,1.449110128052355,98304050900303.19,0.7607125,1,0.8129720810351118,96478092700272.03,0.47435173,2,2.4279398604442,98631003228746.28,0.8042819,1,4.906335925223329,99345656858219.73,0.81448555,1,1.722047796117002,99076560632717.61,0.8501727,2.4400976687173144e-14
6,5.964495617233868,98124509242214.84,0.7425875,4,3.5913892965264047,99081259761639.48,0.74808127,1,2.3480964240218727,98478138832218.48,0.4647747,3,3.764140015791906,98930211700001.5,2.5119636,12,6.152939524171593,97117703133197.31,2.8792965,1,0.9137947542574042,98304050900303.19,0.7607125,1,1.111619862789674,96478092700272.03,0.47435173,6,3.5617989272943467,98631003228746.28,0.8042819,2,2.4777764116100975,99345656858219.73,0.81448555,3,2.7636225493758895,99076560632717.61,0.8501727,3.965158711665636e-14
0,2.3491962973538145,98124509242214.84,0.7425875,1,1.5606514413569215,99081259761639.48,0.74808127,4,2.4341652726389267,98478138832218.48,0.4647747,5,3.6794736172931195,98930211700001.5,2.5119636,3,3.8582693194438265,97117703133197.31,2.8792965,0,1.7311775634022721,98304050900303.19,0.7607125,7,7.476414327772698,96478092700272.03,0.47435173,5,2.314004222961283,98631003228746.28,0.8042819,2,1.2688466189702,99345656858219.73,0.81448555,47,45.1736839546315,99076560632717.61,0.8501727,7.523634478545053e-14
1,1.5005664784992203,98124509242214.84,0.7425875,1,1.7112605478656282,99081259761639.48,0.74808127,1,0.9507132243602348,98478138832218.48,0.4647747,4,4.102475434916997,98930211700001.5,2.5119636,3,3.5911289888620144,97117703133197.31,2.8792965,0,1.273926892044032,98304050900303.19,0.7607125,0,2.4616201618441633,96478092700272.03,0.47435173,7,6.453357516059102,98631003228746.28,0.8042819,1,1.7181158301727542,99345656858219.73,0.81448555,21,22.04942356094118,99076560632717.61,0.8501727,3.965158711665636e-14
3,2.786505850882542,98124509242214.84,0.7425875,2,1.7493278610581413,99081259761639.48,0.74808127,4,1.919819388313028,98478138832218.48,0.4647747,7,3.4055663645263903,98930211700001.5,2.5119636,6,3.2310661413018926,97117703133197.31,2.8792965,5,4.562744907649289,98304050900303.19,0.7607125,11,10.089778319189572,96478092700272.03,0.47435173,3,2.2965680119937266,98631003228746.28,0.8042819,4,3.3926509936680533,99345656858219.73,0.81448555,18,15.940099299922547,99076560632717.61,0.8501727,6.405256380382951e-14
0,0.9791597240919585,98124509242214.84,0.7425875,6,5.422636904434072,99081259761639.48,0.74808127,2,2.1087412515822943,98478138832218.48,0.4647747,3,3.750512065661267,98930211700001.5,2.5119636,2,3.7233554788107615,97117703133197.31,2.8792965,3,1.4464659201545116,98304050900303.19,0.7607125,3,3.6779129930686603,96478092700272.03,0.47435173,0,1.808780248890036,98631003228746.28,0.8042819,3,1.9498425762399796,99345656858219.73,0.81448555,6,6.095702479127316,99076560632717.61,0.8501727,2.8467806135035337e-14
3,1.2853073777550648,98124509242214.84,0.7425875,13,7.107662137465311,99081259761639.48,0.74808127,6,2.9717571084736787,98478138832218.48,0.4647747,7,5.457726606477405,98930211700001.5,2.5119636,3,5.386630156741315,97117703133197.31,2.8792965,1,1.5284062356451904,98304050900303.19,0.7607125,1,0.9610339543293239,96478092700272.03,0.47435173,0,1.1287928043979933,98631003228746.28,0.8042819,2,1.0046741148045146,99345656858219.73,0.81448555,1,2.7718095721938862,99076560632717.61,0.8501727,3.7618172392725266e-14
2,2.8127673927659185,98124509242214.84,0.7425875,4,2.3849083348193183,99081259761639.48,0.74808127,2,1.2239818749015394,98478138832218.48,0.4647747,4,3.455523742308535,98930211700001.5,2.5119636,6,4.310357628910953,97117703133197.31,2.8792965,1,1.325390215502348,98304050900303.19,0.7607125,3,2.455179852091182,96478092700272.03,0.47435173,2,2.5710664147622957,98631003228746.28,0.8042819,19,14.436705951764655,99345656858219.73,0.81448555,3,2.0547165683952695,99076560632717.61,0.8501727,4.6768538650415195e-14
