Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,CR_mean
0,1.21679245828852,98124509242214.84,0.7425875,2,3.748703663965755,99081259761639.48,0.74808127,19,16.08110373474196,98478138832218.48,0.4647747,17,14.524678542996009,98930211700001.5,2.5119636,3,3.442172412405256,97117703133197.31,2.8792965,0,0.9460097121679516,98304050900303.19,0.7607125,3,1.8550653874726928,96478092700272.03,0.47435173,5,4.429778661643848,98631003228746.28,0.8042819,4,1.5533691988437461,99345656858219.73,0.81448555,2,2.0140940785864005,99076560632717.61,0.8501727,5.5918904908105124e-14
5,4.5078875645688345,98124509242214.84,0.7425875,6,5.556668654228675,99081259761639.48,0.74808127,7,7.741158745809295,98478138832218.48,0.4647747,2,4.34649121526399,98930211700001.5,2.5119636,4,3.365426117258015,97117703133197.31,2.8792965,1,1.6421448695567824,98304050900303.19,0.7607125,3,1.90854596288977,96478092700272.03,0.47435173,4,2.3267101014193816,98631003228746.28,0.8042819,2,2.341169578452372,99345656858219.73,0.81448555,0,1.1401440754716383,99076560632717.61,0.8501727,3.4568050306828625e-14
6,3.4848808890780143,98124509242214.84,0.7425875,1,1.398663441539333,99081259761639.48,0.74808127,2,0.8903406920133539,98478138832218.48,0.4647747,4,3.2955056858561855,98930211700001.5,2.5119636,5,5.261560933573052,97117703133197.31,2.8792965,0,0.9020134699989504,98304050900303.19,0.7607125,5,5.608657675685236,96478092700272.03,0.47435173,4,5.421812410362819,98631003228746.28,0.8042819,1,0.9021207822248833,99345656858219.73,0.81448555,4,5.379962035318844,99076560632717.61,0.8501727,3.2534635582897527e-14
5,9.018351834129087,98124509242214.84,0.7425875,1,0.8793541314668076,99081259761639.48,0.74808127,5,2.448204540850055,98478138832218.48,0.4647747,9,6.004711759930506,98930211700001.5,2.5119636,1,4.740131209306584,97117703133197.31,2.8792965,3,1.593284525661463,98304050900303.19,0.7607125,2,1.4887722694890693,96478092700272.03,0.47435173,1,1.9860640514023666,98631003228746.28,0.8042819,4,4.421117985745094,99345656858219.73,0.81448555,0,0.9591434154999604,99076560632717.61,0.8501727,3.151792822093198e-14
1,2.7334239048761977,98124509242214.84,0.7425875,4,1.5979958015170697,99081259761639.48,0.74808127,3,2.7946998860695897,98478138832218.48,0.4647747,4,3.589255137323969,98930211700001.5,2.5119636,3,7.438647724308124,97117703133197.31,2.8792965,3,2.865569216214934,98304050900303.19,0.7607125,0,1.3369077218205692,96478092700272.03,0.47435173,3,1.3538194101276275,98631003228746.28,0.8042819,1,0.9556610532245366,99345656858219.73,0.81448555,11,12.378788255426711,99076560632717.61,0.8501727,3.3551342944863076e-14
3,1.8559285876806586,98124509242214.84,0.7425875,0,1.2121940209571087,99081259761639.48,0.74808127,1,1.6810093850595558,98478138832218.48,0.4647747,7,5.003243237769422,98930211700001.5,2.5119636,3,3.639437962017428,97117703133197.31,2.8792965,1,3.3498496933962576,98304050900303.19,0.7607125,1,1.0790812481950556,96478092700272.03,0.47435173,2,1.4853611319318087,98631003228746.28,0.8042819,4,3.675388947399155,99345656858219.73,0.81448555,3,1.6877981919343525,99076560632717.61,0.8501727,2.5417684049138693e-14
3,2.9216392380849836,98124509242214.84,0.7425875,8,4.91281190093378,99081259761639.48,0.74808127,2,1.1459697245562257,98478138832218.48,0.4647747,13,6.441087095012174,98930211700001.5,2.5119636,2,3.6800856500646484,97117703133197.31,2.8792965,6,3.5667261722831824,98304050900303.19,0.7607125,3,2.6429507246185993,96478092700272.03,0.47435173,5,5.111099066515022,98631003228746.28,0.8042819,3,3.7189017883876154,99345656858219.73,0.81448555,2,1.9136065367133908,99076560632717.61,0.8501727,4.7785246012380744e-14
2,1.0186631376415787,98124509242214.84,0.7425875,0,1.3537953765007453,99081259761639.48,0.74808127,0,1.1364673250096269,98478138832218.48,0.4647747,1,3.5975692199380696,98930211700001.5,2.5119636,7,3.99282626160142,97117703133197.31,2.8792965,4,5.249434064053723,98304050900303.19,0.7607125,1,0.9673645976058775,96478092700272.03,0.47435173,4,2.508484409924648,98631003228746.28,0.8042819,3,1.6495589390165812,99345656858219.73,0.81448555,3,1.2309397010616205,99076560632717.61,0.8501727,2.5417684049138693e-14
3,1.2742627591196487,98124509242214.84,0.7425875,3,1.33501097421955,99081259761639.48,0.74808127,1,0.7524652021752168,98478138832218.48,0.4647747,8,4.5769507994555765,98930211700001.5,2.5119636,4,3.9983160377735576,97117703133197.31,2.8792965,11,10.522725407007636,98304050900303.19,0.7607125,2,1.7601442363851973,96478092700272.03,0.47435173,4,5.002350520336068,98631003228746.28,0.8042819,2,2.0546560103987197,99345656858219.73,0.81448555,4,6.301464805026358,99076560632717.61,0.8501727,4.2701709202553005e-14
4,2.4617753089710455,98124509242214.84,0.7425875,2,1.0837048342419202,99081259761639.48,0.74808127,3,2.9316699368982637,98478138832218.48,0.4647747,0,3.1056174724529084,98930211700001.5,2.5119636,6,4.9676790132602955,97117703133197.31,2.8792965,1,1.4051831230940115,98304050900303.19,0.7607125,4,3.0911016128722344,96478092700272.03,0.47435173,3,1.2466029540923043,98631003228746.28,0.8042819,3,3.019134660497048,99345656858219.73,0.81448555,1,0.9631566826107276,99076560632717.61,0.8501727,2.7451098773069788e-14
