Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,CR_mean
2,1.0449485784353323,98124509242214.84,0.7425875,3,1.6633805521497758,99081259761639.48,0.74808127,0,0.7342250661033503,98478138832218.48,0.4647747,4,2.947036193761139,98930211700001.5,2.5119636,6,4.636634121037677,97117703133197.31,2.8792965,4,3.849174254173308,98304050900303.19,0.7607125,1,2.347126734144311,96478092700272.03,0.47435173,4,2.220892639667389,98631003228746.28,0.8042819,15,11.909499277942482,99345656858219.73,0.81448555,5,3.6104608822937267,99076560632717.61,0.8501727,4.47351239264841e-14
3,3.0858462964697138,98124509242214.84,0.7425875,0,1.0896908904133917,99081259761639.48,0.74808127,4,2.0822732033229627,98478138832218.48,0.4647747,4,4.172436198651283,98930211700001.5,2.5119636,4,6.702436230127117,97117703133197.31,2.8792965,1,2.5314022273980026,98304050900303.19,0.7607125,4,1.648235314046707,96478092700272.03,0.47435173,1,1.69981627468421,98631003228746.28,0.8042819,10,7.433146532455395,99345656858219.73,0.81448555,0,1.1786559854902108,99076560632717.61,0.8501727,3.151792822093198e-14
3,2.2058473689303906,98124509242214.84,0.7425875,4,2.806310037092533,99081259761639.48,0.74808127,1,0.6913331528183193,98478138832218.48,0.4647747,4,3.5451659044990773,98930211700001.5,2.5119636,5,3.586051540709114,97117703133197.31,2.8792965,0,1.6413823708225435,98304050900303.19,0.7607125,2,2.8722971345882136,96478092700272.03,0.47435173,2,2.091978579673188,98631003228746.28,0.8042819,0,1.161816683769318,99345656858219.73,0.81448555,0,2.3451144336510183,99076560632717.61,0.8501727,2.1350854601276503e-14
7,6.6693813807055164,98124509242214.84,0.7425875,3,1.9522088672941245,99081259761639.48,0.74808127,0,1.0335347113181954,98478138832218.48,0.4647747,2,3.193126881205742,98930211700001.5,2.5119636,2,3.0023956342422013,97117703133197.31,2.8792965,6,2.816209841755069,98304050900303.19,0.7607125,10,8.052563767213538,96478092700272.03,0.47435173,6,4.086044012046903,98631003228746.28,0.8042819,2,3.372852548508777,99345656858219.73,0.81448555,3,2.3487759769762926,99076560632717.61,0.8501727,4.1685001840587456e-14
0,1.9146791387148872,98124509242214.84,0.7425875,0,1.234746498375312,99081259761639.48,0.74808127,25,28.834756313201435,98478138832218.48,0.4647747,7,4.451146315200305,98930211700001.5,2.5119636,4,3.738628300300367,97117703133197.31,2.8792965,1,3.3153818184351236,98304050900303.19,0.7607125,1,1.160960997850785,96478092700272.03,0.47435173,1,1.0111990974374487,98631003228746.28,0.8042819,2,3.151995197028657,99345656858219.73,0.81448555,4,2.266313426805354,99076560632717.61,0.8501727,4.5751831288449646e-14
2,1.5326786654326234,98124509242214.84,0.7425875,1,1.038250384974533,99081259761639.48,0.74808127,6,6.153850898723827,98478138832218.48,0.4647747,5,3.8664207317705754,98930211700001.5,2.5119636,3,3.381780556258098,97117703133197.31,2.8792965,1,2.85474636642799,98304050900303.19,0.7607125,1,1.1576784299567917,96478092700272.03,0.47435173,2,1.201665917587134,98631003228746.28,0.8042819,2,2.025289130085987,99345656858219.73,0.81448555,9,9.64750782185699,99076560632717.61,0.8501727,3.2534635582897527e-14
2,2.3413885140933726,98124509242214.84,0.7425875,10,4.434282933991092,99081259761639.48,0.74808127,2,1.2126411238283237,98478138832218.48,0.4647747,9,5.928215372593552,98930211700001.5,2.5119636,8,6.025838622600622,97117703133197.31,2.8792965,2,1.634673307015753,98304050900303.19,0.7607125,0,2.012885185260533,96478092700272.03,0.47435173,2,2.8266788004734997,98631003228746.28,0.8042819,2,1.3109082922174564,99345656858219.73,0.81448555,5,5.939706965068651,99076560632717.61,0.8501727,4.2701709202553005e-14
0,1.0269992983899818,98124509242214.84,0.7425875,3,2.525502973191519,99081259761639.48,0.74808127,0,0.6839541755947582,98478138832218.48,0.4647747,1,3.750157964212674,98930211700001.5,2.5119636,6,3.321152022733416,97117703133197.31,2.8792965,1,2.371190854728998,98304050900303.19,0.7607125,2,1.2634465997250945,96478092700272.03,0.47435173,0,1.6633119142137271,98631003228746.28,0.8042819,1,1.5948446716899642,99345656858219.73,0.81448555,6,5.570538435733766,99076560632717.61,0.8501727,2.0334147239310953e-14
1,1.2585007193013125,98124509242214.84,0.7425875,6,2.932657226228183,99081259761639.48,0.74808127,3,1.5147031284222854,98478138832218.48,0.4647747,8,5.057104054307578,98930211700001.5,2.5119636,5,3.3872003826411605,97117703133197.31,2.8792965,3,4.487319388901252,98304050900303.19,0.7607125,1,1.3875149516744891,96478092700272.03,0.47435173,11,12.51859371688898,98631003228746.28,0.8042819,1,1.1417913513656963,99345656858219.73,0.81448555,2,1.8959193684181046,99076560632717.61,0.8501727,4.1685001840587456e-14
0,2.2795331591712555,98124509242214.84,0.7425875,3,4.175639967804742,99081259761639.48,0.74808127,1,1.1408876934510603,98478138832218.48,0.4647747,7,7.286138857212279,98930211700001.5,2.5119636,2,3.236474005817101,97117703133197.31,2.8792965,14,11.775702468204337,98304050900303.19,0.7607125,0,0.8503107176149485,96478092700272.03,0.47435173,2,2.8928060732906067,98631003228746.28,0.8042819,5,4.476905791899721,99345656858219.73,0.81448555,2,1.7436892959708605,99076560632717.61,0.8501727,3.660146503075972e-14
