Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,CR_mean
2,1.0500445572898458,98124509242214.84,0.7425875,0,1.064852243403462,99081259761639.48,0.74808127,1,2.508722699546073,98478138832218.48,0.4647747,6,4.31841457261356,98930211700001.5,2.5119636,20,15.423191667576056,97117703133197.31,2.8792965,1,1.489429033887478,98304050900303.19,0.7607125,10,8.9920098681998,96478092700272.03,0.47435173,4,1.3054101092618324,98631003228746.28,0.8042819,2,1.420517449352515,99345656858219.73,0.81448555,5,4.4336520522871385,99076560632717.61,0.8501727,5.1852075460242934e-14
2,3.051994954816127,98124509242214.84,0.7425875,3,2.4140737369513525,99081259761639.48,0.74808127,2,3.489505762429874,98478138832218.48,0.4647747,4,4.292124218708702,98930211700001.5,2.5119636,9,9.413428349182498,97117703133197.31,2.8792965,3,2.1263421756767755,98304050900303.19,0.7607125,3,2.205894243157157,96478092700272.03,0.47435173,0,1.8106458809414214,98631003228746.28,0.8042819,2,1.2413461747756678,99345656858219.73,0.81448555,4,3.673168090265153,99076560632717.61,0.8501727,3.2534635582897527e-14
4,2.086352745487008,98124509242214.84,0.7425875,2,1.028442922157839,99081259761639.48,0.74808127,2,1.1840047395527973,98478138832218.48,0.4647747,7,6.01797629150402,98930211700001.5,2.5119636,2,3.3591637145425146,97117703133197.31,2.8792965,3,3.624052172530355,98304050900303.19,0.7607125,0,1.0732182477953973,96478092700272.03,0.47435173,12,10.153082926647258,98631003228746.28,0.8042819,5,3.060844995747552,99345656858219.73,0.81448555,2,1.202413181422281,99076560632717.61,0.8501727,3.965158711665636e-14
4,6.887821193698901,98124509242214.84,0.7425875,0,1.5722025825666177,99081259761639.48,0.74808127,1,0.631342970180811,98478138832218.48,0.4647747,8,10.658170570909691,98930211700001.5,2.5119636,9,4.60460152616758,97117703133197.31,2.8792965,5,4.492715432547447,98304050900303.19,0.7607125,6,4.14967102591322,96478092700272.03,0.47435173,3,4.45120431295142,98631003228746.28,0.8042819,3,3.1728196247923517,99345656858219.73,0.81448555,1,1.9320742405170293,99076560632717.61,0.8501727,4.066829447862191e-14
4,2.192350340721609,98124509242214.84,0.7425875,45,31.151584948858478,99081259761639.48,0.74808127,1,1.3847766743685244,98478138832218.48,0.4647747,3,3.1542806666905165,98930211700001.5,2.5119636,2,5.216394985428701,97117703133197.31,2.8792965,1,1.818303301340919,98304050900303.19,0.7607125,1,1.0668418652878475,96478092700272.03,0.47435173,29,34.80129865028084,98631003228746.28,0.8042819,11,6.4175253440298965,99345656858219.73,0.81448555,2,3.2235522271783035,99076560632717.61,0.8501727,1.0065402883458923e-13
1,1.5433550232298288,98124509242214.84,0.7425875,8,8.878321873684976,99081259761639.48,0.74808127,0,0.863007628206482,98478138832218.48,0.4647747,2,3.08118086324377,98930211700001.5,2.5119636,4,3.869820620437431,97117703133197.31,2.8792965,6,7.282339647538426,98304050900303.19,0.7607125,3,3.1570702944018922,96478092700272.03,0.47435173,1,1.2155179922768953,98631003228746.28,0.8042819,4,1.6053567823771218,99345656858219.73,0.81448555,2,1.576513066380419,99076560632717.61,0.8501727,3.151792822093198e-14
5,2.16793153458115,98124509242214.84,0.7425875,3,1.3727476441456692,99081259761639.48,0.74808127,6,4.150303650923959,98478138832218.48,0.4647747,6,4.626827292388606,98930211700001.5,2.5119636,4,3.407066115647322,97117703133197.31,2.8792965,0,2.9256834197265653,98304050900303.19,0.7607125,5,5.4627025320930365,96478092700272.03,0.47435173,3,2.8374747163532814,98631003228746.28,0.8042819,2,1.638684590179364,99345656858219.73,0.81448555,2,1.1303395043274092,99076560632717.61,0.8501727,3.660146503075972e-14
0,0.9591538211568958,98124509242214.84,0.7425875,0,1.0090291847371888,99081259761639.48,0.74808127,1,1.037960481113128,98478138832218.48,0.4647747,6,3.2926308456079942,98930211700001.5,2.5119636,1,3.6915349277244363,97117703133197.31,2.8792965,3,1.52498547437244,98304050900303.19,0.7607125,1,1.296310943374593,96478092700272.03,0.47435173,3,2.264433894884806,98631003228746.28,0.8042819,0,1.7965325876381009,99345656858219.73,0.81448555,4,2.2479148114145557,99076560632717.61,0.8501727,1.9317439877345408e-14
2,1.3249599542458346,98124509242214.84,0.7425875,3,1.9142269144339348,99081259761639.48,0.74808127,3,1.1158639921778493,98478138832218.48,0.4647747,5,3.644294148600924,98930211700001.5,2.5119636,7,3.2085293601722693,97117703133197.31,2.8792965,0,1.1116127533600788,98304050900303.19,0.7607125,2,2.406441978880057,96478092700272.03,0.47435173,2,2.871054739685287,98631003228746.28,0.8042819,2,1.9123782046432785,99345656858219.73,0.81448555,1,1.6290043200683129,99076560632717.61,0.8501727,2.7451098773069788e-14
2,2.498025375692561,98124509242214.84,0.7425875,0,1.740781451218905,99081259761639.48,0.74808127,0,0.7645607478383328,98478138832218.48,0.4647747,2,3.0079299670469237,98930211700001.5,2.5119636,7,5.71317602501868,97117703133197.31,2.8792965,4,7.074722928688626,98304050900303.19,0.7607125,4,1.0918668794904023,96478092700272.03,0.47435173,1,3.3660923930326607,98631003228746.28,0.8042819,2,3.0377957925909933,99345656858219.73,0.81448555,4,4.000567843654027,99076560632717.61,0.8501727,2.6434391411104242e-14
