Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,CR_mean
2,1.0449485784353323,98124509242214.84,0.7425875,0,1.0191818606729157,99081259761639.48,0.74808127,0,2.2467292601404196,98478138832218.48,0.4647747,7,4.432337672706027,98930211700001.5,2.5119636,18,13.72549036158357,97117703133197.31,2.8792965,1,1.7217990131786727,98304050900303.19,0.7607125,9,7.87212427990171,96478092700272.03,0.47435173,0,1.136814793507402,98631003228746.28,0.8042819,4,1.3820212073081082,99345656858219.73,0.81448555,5,3.527262195720017,99076560632717.61,0.8501727,4.6768538650415195e-14
3,3.0858462964697138,98124509242214.84,0.7425875,2,2.375486003286876,99081259761639.48,0.74808127,4,4.341469357316996,98478138832218.48,0.4647747,4,3.71568299794611,98930211700001.5,2.5119636,6,9.349525565496783,97117703133197.31,2.8792965,2,1.672055038865145,98304050900303.19,0.7607125,1,1.677418864129014,96478092700272.03,0.47435173,2,1.6763986294264663,98631003228746.28,0.8042819,1,1.1118816912366902,99345656858219.73,0.81448555,3,3.505983166682749,99076560632717.61,0.8501727,2.8467806135035337e-14
1,2.2058473689303906,98124509242214.84,0.7425875,0,0.9760272595374453,99081259761639.48,0.74808127,2,1.1814300009681595,98478138832218.48,0.4647747,5,4.970855977124616,98930211700001.5,2.5119636,5,3.2188383290706937,97117703133197.31,2.8792965,5,3.2244056098594327,98304050900303.19,0.7607125,1,0.9635101606237143,96478092700272.03,0.47435173,6,7.724006534732244,98631003228746.28,0.8042819,0,2.8241079532866626,99345656858219.73,0.81448555,1,1.2482328512135745,99076560632717.61,0.8501727,2.6434391411104242e-14
8,6.6693813807055164,98124509242214.84,0.7425875,1,1.3203246021825052,99081259761639.48,0.74808127,0,0.5895981769755504,98478138832218.48,0.4647747,8,10.282785973711626,98930211700001.5,2.5119636,7,5.380288879798543,97117703133197.31,2.8792965,7,4.320677409705935,98304050900303.19,0.7607125,4,3.415014309619524,96478092700272.03,0.47435173,7,4.88788472435695,98631003228746.28,0.8042819,1,2.6029120966815644,99345656858219.73,0.81448555,3,2.029986839515018,99076560632717.61,0.8501727,4.6768538650415195e-14
0,1.9146791387148872,98124509242214.84,0.7425875,24,29.29181240538109,99081259761639.48,0.74808127,4,1.33614407295347,98478138832218.48,0.4647747,3,3.2160239571419162,98930211700001.5,2.5119636,5,5.1643845375841515,97117703133197.31,2.8792965,0,1.7649947099577046,98304050900303.19,0.7607125,1,1.0566248599404027,96478092700272.03,0.47435173,35,32.57099536691602,98631003228746.28,0.8042819,10,7.105728016707564,99345656858219.73,0.81448555,4,3.728883834184522,99076560632717.61,0.8501727,8.743683312903711e-14
1,1.5326786654326234,98124509242214.84,0.7425875,7,6.47199972766818,99081259761639.48,0.74808127,0,0.9742975656121504,98478138832218.48,0.4647747,3,3.2126579584205146,98930211700001.5,2.5119636,3,4.062946298730161,97117703133197.31,2.8792965,3,4.142413484585429,98304050900303.19,0.7607125,2,3.597916016103776,96478092700272.03,0.47435173,2,1.0864250257237766,98631003228746.28,0.8042819,0,1.6277019931506689,99345656858219.73,0.81448555,3,1.9312426680933663,99076560632717.61,0.8501727,2.4400976687173144e-14
2,2.3413885140933726,98124509242214.84,0.7425875,4,1.500527936580672,99081259761639.48,0.74808127,8,3.655393894472106,98478138832218.48,0.4647747,8,4.089600930462,98930211700001.5,2.5119636,2,3.364586367050667,97117703133197.31,2.8792965,5,2.90573740791138,98304050900303.19,0.7607125,4,4.789221125085453,96478092700272.03,0.47435173,2,3.064210531695905,98631003228746.28,0.8042819,2,1.7330816095295574,99345656858219.73,0.81448555,1,1.1766045303852288,99076560632717.61,0.8501727,3.8634879754690815e-14
1,1.0269992983899818,98124509242214.84,0.7425875,1,0.9686030903996784,99081259761639.48,0.74808127,0,0.9128197407767675,98478138832218.48,0.4647747,3,3.3211143668489784,98930211700001.5,2.5119636,2,3.642155109181786,97117703133197.31,2.8792965,3,1.6196039956499209,98304050900303.19,0.7607125,2,1.5889737018987857,96478092700272.03,0.47435173,1,2.0445438703434062,98631003228746.28,0.8042819,3,1.6313133520493805,99345656858219.73,0.81448555,1,2.054098722369198,99076560632717.61,0.8501727,1.7284025153414312e-14
3,1.2585007193013125,98124509242214.84,0.7425875,0,1.804439894058734,99081259761639.48,0.74808127,3,0.9797933135322362,98478138832218.48,0.4647747,7,3.448336080919921,98930211700001.5,2.5119636,5,3.1992620904204823,97117703133197.31,2.8792965,2,1.101565028566031,98304050900303.19,0.7607125,3,2.525432173329889,96478092700272.03,0.47435173,5,2.92871086245012,98631003228746.28,0.8042819,1,1.8189374211522766,99345656858219.73,0.81448555,1,1.6704234409702592,99076560632717.61,0.8501727,3.050122085896643e-14
1,2.2795331591712555,98124509242214.84,0.7425875,1,1.4283350584627077,99081259761639.48,0.74808127,1,0.8269555446838579,98478138832218.48,0.4647747,3,2.897478087004607,98930211700001.5,2.5119636,4,6.459582313711893,97117703133197.31,2.8792965,9,8.34615208192118,98304050900303.19,0.7607125,2,0.9793918979539932,96478092700272.03,0.47435173,6,3.1701583644841085,98631003228746.28,0.8042819,2,2.8673467150759366,99345656858219.73,0.81448555,3,3.007362005186343,99076560632717.61,0.8501727,3.2534635582897527e-14
