Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,CR_mean
2,1.0302048296123474,98124509242214.84,0.7425875,3,1.9886048753002008,99081259761639.48,0.74808127,0,0.834744354763475,98478138832218.48,0.4647747,5,3.068816326866843,98930211700001.5,2.5119636,6,4.950610109153461,97117703133197.31,2.8792965,9,6.104552328084331,98304050900303.19,0.7607125,4,2.445878525593394,96478092700272.03,0.47435173,3,2.2203360379499557,98631003228746.28,0.8042819,16,17.306748120378682,99345656858219.73,0.81448555,3,3.416108069586465,99076560632717.61,0.8501727,5.1852075460242934e-14
5,3.1398922302836785,98124509242214.84,0.7425875,1,1.1590300163223883,99081259761639.48,0.74808127,2,2.23965471968019,98478138832218.48,0.4647747,2,3.9163472588491537,98930211700001.5,2.5119636,5,6.945692807043398,97117703133197.31,2.8792965,3,3.1830715324558363,98304050900303.19,0.7607125,3,1.965615067334437,96478092700272.03,0.47435173,3,1.7786962118373024,98631003228746.28,0.8042819,7,8.761548238381263,99345656858219.73,0.81448555,1,1.2837403198312602,99076560632717.61,0.8501727,3.2534635582897527e-14
3,2.291695519186934,98124509242214.84,0.7425875,4,2.8193358661435184,99081259761639.48,0.74808127,1,0.7104422058856321,98478138832218.48,0.4647747,4,3.4501365290783683,98930211700001.5,2.5119636,2,3.5962765265193966,97117703133197.31,2.8792965,1,2.108034120105197,98304050900303.19,0.7607125,3,4.382788161495985,96478092700272.03,0.47435173,0,3.026528834140194,98631003228746.28,0.8042819,1,1.4347650849293863,99345656858219.73,0.81448555,5,2.9259151760482442,99076560632717.61,0.8501727,2.4400976687173144e-14
7,8.733542140418919,98124509242214.84,0.7425875,2,2.7504905976392835,99081259761639.48,0.74808127,1,1.5558993864324564,98478138832218.48,0.4647747,7,3.427108182598827,98930211700001.5,2.5119636,5,3.08696023213429,97117703133197.31,2.8792965,1,3.9656062649845603,98304050900303.19,0.7607125,12,11.317726864440171,96478092700272.03,0.47435173,4,3.890152963732721,98631003228746.28,0.8042819,2,3.298363292821186,99345656858219.73,0.81448555,3,2.691817729314414,99076560632717.61,0.8501727,4.47351239264841e-14
0,2.8639858881738656,98124509242214.84,0.7425875,1,1.6913484858388053,99081259761639.48,0.74808127,47,41.25445922933665,98478138832218.48,0.4647747,8,6.130436911947836,98930211700001.5,2.5119636,3,4.406017464706359,97117703133197.31,2.8792965,1,3.8043041370557313,98304050900303.19,0.7607125,0,1.0536728016380286,96478092700272.03,0.47435173,1,1.0218998442240963,98631003228746.28,0.8042819,3,3.273842797218187,99345656858219.73,0.81448555,5,2.567041626529117,99076560632717.61,0.8501727,7.015280797562279e-14
4,2.0964961468021306,98124509242214.84,0.7425875,0,1.2982676723997408,99081259761639.48,0.74808127,9,8.165675324427664,98478138832218.48,0.4647747,4,4.693554588191519,98930211700001.5,2.5119636,2,3.5583483928420385,97117703133197.31,2.8792965,2,2.8292262451945964,98304050900303.19,0.7607125,1,1.1289324670176935,96478092700272.03,0.47435173,1,1.1619817726915591,98631003228746.28,0.8042819,0,1.8113242859090204,99345656858219.73,0.81448555,8,7.96018219547589,99076560632717.61,0.8501727,3.151792822093198e-14
6,2.8869945904100653,98124509242214.84,0.7425875,8,4.083435311672597,99081259761639.48,0.74808127,2,1.2029168626232054,98478138832218.48,0.4647747,7,6.2659545557028515,98930211700001.5,2.5119636,8,6.235394820212358,97117703133197.31,2.8792965,2,1.7204435836180476,98304050900303.19,0.7607125,2,2.319170421485708,96478092700272.03,0.47435173,4,3.1376494450176065,98631003228746.28,0.8042819,1,1.4530533348721102,99345656858219.73,0.81448555,6,6.621115995864506,99076560632717.61,0.8501727,4.6768538650415195e-14
0,1.046436488584933,98124509242214.84,0.7425875,1,3.080911636494937,99081259761639.48,0.74808127,1,0.7463713674264695,98478138832218.48,0.4647747,5,3.4849957761634345,98930211700001.5,2.5119636,4,3.500467658701228,97117703133197.31,2.8792965,3,2.65507935738183,98304050900303.19,0.7607125,1,1.1529317718155645,96478092700272.03,0.47435173,0,1.8766717167989853,98631003228746.28,0.8042819,3,1.4838591041061808,99345656858219.73,0.81448555,11,6.032739745022012,99076560632717.61,0.8501727,2.9484513497000886e-14
1,1.3228729558394132,98124509242214.84,0.7425875,6,2.8687205977399497,99081259761639.48,0.74808127,4,1.8513535372740269,98478138832218.48,0.4647747,4,5.9714245822574625,98930211700001.5,2.5119636,1,3.4476931561858977,97117703133197.31,2.8792965,7,6.646306271876899,98304050900303.19,0.7607125,0,1.3509670572620553,96478092700272.03,0.47435173,9,12.312890936447005,98631003228746.28,0.8042819,1,1.1944146427205147,99345656858219.73,0.81448555,3,1.877724860675123,99076560632717.61,0.8501727,3.660146503075972e-14
1,2.89982865072217,98124509242214.84,0.7425875,4,4.807478367199676,99081259761639.48,0.74808127,5,1.3336882358724471,98478138832218.48,0.4647747,2,7.683867086238161,98930211700001.5,2.5119636,4,3.1456150587970795,97117703133197.31,2.8792965,13,13.130875657456619,98304050900303.19,0.7607125,1,0.8815002367582645,96478092700272.03,0.47435173,3,3.0006972801384393,98631003228746.28,0.8042819,3,3.6736355629709196,99345656858219.73,0.81448555,1,1.6391329086640445,99076560632717.61,0.8501727,3.7618172392725266e-14
4,3.0986823394950007,98124509242214.84,0.7425875,4,2.610586787635742,99081259761639.48,0.74808127,24,21.652077967858677,98478138832218.48,0.4647747,2,2.7888755562826852,98930211700001.5,2.5119636,3,3.7855160646068375,97117703133197.31,2.8792965,0,0.8993405633894835,98304050900303.19,0.7607125,3,1.4817070840810287,96478092700272.03,0.47435173,0,2.972937511819589,98631003228746.28,0.8042819,4,2.611822457692849,99345656858219.73,0.81448555,2,2.010685672039954,99076560632717.61,0.8501727,4.6768538650415195e-14
1,1.5095991496479422,98124509242214.84,0.7425875,1,1.2524240932960027,99081259761639.48,0.74808127,4,3.1733631350414133,98478138832218.48,0.4647747,5,6.2236582526988204,98930211700001.5,2.5119636,2,4.362574888329207,97117703133197.31,2.8792965,3,2.2971775908417547,98304050900303.19,0.7607125,2,1.0164334971706377,96478092700272.03,0.47435173,3,4.517825176741619,98631003228746.28,0.8042819,1,1.9516867864902117,99345656858219.73,0.81448555,5,3.5512785971133947,99076560632717.61,0.8501727,2.7451098773069788e-14
1,2.428794499453747,98124509242214.84,0.7425875,1,2.172571355183898,99081259761639.48,0.74808127,2,1.8545202731650692,98478138832218.48,0.4647747,5,5.316546782215854,98930211700001.5,2.5119636,4,5.050508819108082,97117703133197.31,2.8792965,1,1.8967407732788486,98304050900303.19,0.7607125,1,2.0906082386253444,96478092700272.03,0.47435173,2,2.1709222087892996,98631003228746.28,0.8042819,0,1.202725543656134,99345656858219.73,0.81448555,1,1.868747343982382,99076560632717.61,0.8501727,1.830073251537986e-14
6,3.2992350111288022,98124509242214.84,0.7425875,1,0.8815617537232198,99081259761639.48,0.74808127,4,4.196151852750681,98478138832218.48,0.4647747,19,22.784616887090376,98930211700001.5,2.5119636,12,7.600586754649678,97117703133197.31,2.8792965,2,5.276656244356078,98304050900303.19,0.7607125,2,1.337650754581491,96478092700272.03,0.47435173,1,0.9173628503894597,98631003228746.28,0.8042819,1,0.9496840323660887,99345656858219.73,0.81448555,2,2.193120141241208,99076560632717.61,0.8501727,5.0835368098277385e-14
