Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,Counts_Epoch_10,ExpVal_10,t_exp_10,bgr_10,Counts_Epoch_11,ExpVal_11,t_exp_11,bgr_11,Counts_Epoch_12,ExpVal_12,t_exp_12,bgr_12,Counts_Epoch_13,ExpVal_13,t_exp_13,bgr_13,Counts_Epoch_14,ExpVal_14,t_exp_14,bgr_14,Counts_Epoch_15,ExpVal_15,t_exp_15,bgr_15,Counts_Epoch_16,ExpVal_16,t_exp_16,bgr_16,Counts_Epoch_17,ExpVal_17,t_exp_17,bgr_17,Counts_Epoch_18,ExpVal_18,t_exp_18,bgr_18,Counts_Epoch_19,ExpVal_19,t_exp_19,bgr_19,CR_mean
0,1.0302048296123474,98124509242214.84,0.7425875,0,1.1203167711098159,99081259761639.48,0.74808127,2,2.5651034591805524,98478138832218.48,0.4647747,8,4.533599372231568,98930211700001.5,2.5119636,20,19.001698978974606,97117703133197.31,2.8792965,2,1.5885338722915854,98304050900303.19,0.7607125,16,13.827152294317958,96478092700272.03,0.47435173,4,1.647019125775668,98631003228746.28,0.8042819,2,1.7542337002244874,99345656858219.73,0.81448555,7,7.08857568620902,99076560632717.61,0.8501727,1,1.1589987875556698,98756279526686.6,0.83364296,2,1.1332452867454104,98144462411871.25,0.7924701,2,2.7840860973998747,97370378152739.89,1.3119674,3,1.9071456707143803,97557596677498.67,0.7830795,2,5.459022882063318,97461657031918.67,0.33154094,0,1.3836782547437059,98386975193308.45,0.8435953,0,1.4510693916585922,97110705811014.23,0.69748604,6,4.725796438361123,96974123176804.89,0.7817387,2,1.331520197124033,98144337645941.9,0.30832508,5,4.289056082051705,98341585709994.05,0.7861987,4.2817486691940507e-14
1,3.1398922302836785,98124509242214.84,0.7425875,3,2.533831389265774,99081259761639.48,0.74808127,5,4.588133499698501,98478138832218.48,0.4647747,6,4.041129379640188,98930211700001.5,2.5119636,13,10.648136160038007,97117703133197.31,2.8792965,2,2.5405954840533966,98304050900303.19,0.7607125,1,2.7065959785854647,96478092700272.03,0.47435173,1,2.161879988024506,98631003228746.28,0.8042819,1,1.3532007952512244,99345656858219.73,0.81448555,2,5.562241775577762,99076560632717.61,0.8501727,2,2.004660755843404,98756279526686.6,0.83364296,2,2.219035210259273,98144462411871.25,0.7924701,0,2.5335174837439007,97370378152739.89,1.3119674,7,8.07550889992955,97557596677498.67,0.7830795,0,1.6434012440340415,97461657031918.67,0.33154094,2,1.4842096650596166,98386975193308.45,0.8435953,6,2.6699092706963072,97110705811014.23,0.69748604,4,2.7037141467747645,96974123176804.89,0.7817387,0,0.7395129446891604,98144337645941.9,0.30832508,3,2.518512143756954,98341585709994.05,0.7861987,3.1093651050099656e-14
4,2.291695519186934,98124509242214.84,0.7425875,1,0.9952533443641209,99081259761639.48,0.74808127,1,1.1917982195286985,98478138832218.48,0.4647747,5,6.519738141775008,98930211700001.5,2.5119636,3,3.4856655123905966,97117703133197.31,2.8792965,6,4.350070575710676,98304050900303.19,0.7607125,1,1.33452530002194,96478092700272.03,0.47435173,22,14.371443712020804,98631003228746.28,0.8042819,2,4.317548068380979,99345656858219.73,0.81448555,1,1.3507096190487111,99076560632717.61,0.8501727,1,0.989259340524796,98756279526686.6,0.83364296,1,1.5127276729770653,98144462411871.25,0.7924701,9,6.267163458690131,97370378152739.89,1.3119674,3,1.833825625983728,97557596677498.67,0.7830795,6,5.890472229862502,97461657031918.67,0.33154094,2,3.863025527529749,98386975193308.45,0.8435953,0,0.7726801030296762,97110705811014.23,0.69748604,4,5.791213826454779,96974123176804.89,0.7817387,4,3.4283794125834857,98144337645941.9,0.30832508,4,3.211323808593626,98341585709994.05,0.7861987,4.077855875422905e-14
9,8.733542140418919,98124509242214.84,0.7425875,4,1.8458884550237982,99081259761639.48,0.74808127,0,0.6753473652577966,98478138832218.48,0.4647747,14,13.630937532295999,98930211700001.5,2.5119636,12,5.307470141171604,97117703133197.31,2.8792965,5,4.217304019266271,98304050900303.19,0.7607125,6,3.6468562545640095,96478092700272.03,0.47435173,3,4.822832646070271,98631003228746.28,0.8042819,2,2.9709001990743547,99345656858219.73,0.81448555,2,1.9280610424550892,99076560632717.61,0.8501727,1,1.8216579441630174,98756279526686.6,0.83364296,4,5.927583779103654,98144462411871.25,0.7924701,3,2.3699881259580016,97370378152739.89,1.3119674,0,1.7369835103317024,97557596677498.67,0.7830795,1,1.7915112459751081,97461657031918.67,0.33154094,1,1.0131688507580714,98386975193308.45,0.8435953,5,4.2208305440009735,97110705811014.23,0.69748604,4,3.765572764645956,96974123176804.89,0.7817387,1,0.39235164907464537,98144337645941.9,0.30832508,3,1.4623609216621651,98341585709994.05,0.7861987,4.077855875422905e-14
0,2.8639858881738656,98124509242214.84,0.7425875,55,41.7875787286312,99081259761639.48,0.74808127,4,2.0128820997718337,98478138832218.48,0.4647747,4,3.1060088887759414,98930211700001.5,2.5119636,9,5.283499549119961,97117703133197.31,2.8792965,2,1.9878561454229489,98304050900303.19,0.7607125,4,1.189335305134891,96478092700272.03,0.47435173,25,30.38463914125068,98631003228746.28,0.8042819,6,8.16013549304914,99345656858219.73,0.81448555,3,3.3321885941589993,99076560632717.61,0.8501727,2,3.7929673950455327,98756279526686.6,0.83364296,4,6.063142811523764,98144462411871.25,0.7924701,3,1.8984857909145463,97370378152739.89,1.3119674,3,4.184546642096263,97557596677498.67,0.7830795,0,0.937537447130655,97461657031918.67,0.33154094,2,2.8154494785058906,98386975193308.45,0.8435953,3,0.8841924025110243,97110705811014.23,0.69748604,2,4.421946248491153,96974123176804.89,0.7817387,10,8.792940922585597,98144337645941.9,0.30832508,2,1.607092339103727,98341585709994.05,0.7861987,7.289167377318443e-14
0,2.0964961468021306,98124509242214.84,0.7425875,9,8.496145399811592,99081259761639.48,0.74808127,1,1.1533387842926415,98478138832218.48,0.4647747,6,3.1831813786137353,98930211700001.5,2.5119636,1,3.8537798905058414,97117703133197.31,2.8792965,4,5.218021556573197,98304050900303.19,0.7607125,4,4.182855156614146,96478092700272.03,0.47435173,2,1.1964505957955194,98631003228746.28,0.8042819,1,1.6247104522297589,99345656858219.73,0.81448555,1,1.5665236136665632,99076560632717.61,0.8501727,3,3.6710624464697346,98756279526686.6,0.83364296,5,3.447145637047267,98144462411871.25,0.7924701,1,1.8815354142060978,97370378152739.89,1.3119674,11,13.32781657549566,97557596677498.67,0.7830795,0,1.135428727620099,97461657031918.67,0.33154094,0,1.198504963836697,98386975193308.45,0.8435953,4,2.966168072318102,97110705811014.23,0.69748604,3,1.6502147949652777,96974123176804.89,0.7817387,1,0.9673445223991946,98144337645941.9,0.30832508,0,1.169966012000776,98341585709994.05,0.7861987,2.90547231123882e-14
4,2.8869945904100653,98124509242214.84,0.7425875,0,1.49074411997041,99081259761639.48,0.74808127,3,3.867885578848712,98478138832218.48,0.4647747,4,4.403670813191513,98930211700001.5,2.5119636,4,3.50354362488119,97117703133197.31,2.8792965,1,2.890397906883147,98304050900303.19,0.7607125,6,5.639845903122823,96478092700272.03,0.47435173,3,2.7965604295920814,98631003228746.28,0.8042819,0,2.088066572032667,99345656858219.73,0.81448555,1,1.1462453929933485,99076560632717.61,0.8501727,5,2.9813126093842466,98756279526686.6,0.83364296,1,1.021193645512219,98144462411871.25,0.7924701,3,4.003589230561174,97370378152739.89,1.3119674,1,1.1745673107038437,97557596677498.67,0.7830795,3,4.884543960153022,97461657031918.67,0.33154094,1,1.050690261534334,98386975193308.45,0.8435953,6,3.5206330888996447,97110705811014.23,0.69748604,2,2.421056362202356,96974123176804.89,0.7817387,0,1.2849848350311839,98144337645941.9,0.30832508,3,3.320123159389361,98341585709994.05,0.7861987,2.599633120582102e-14
1,1.046436488584933,98124509242214.84,0.7425875,1,1.0314025509785025,99081259761639.48,0.74808127,1,1.0946472503236806,98478138832218.48,0.4647747,3,3.2077906576516444,98930211700001.5,2.5119636,9,3.533658535244448,97117703133197.31,2.8792965,2,1.4989717814208312,98304050900303.19,0.7607125,4,1.591972856062229,96478092700272.03,0.47435173,4,2.4387026350175582,98631003228746.28,0.8042819,5,1.8393222917615286,99345656858219.73,0.81448555,3,1.902083009196659,99076560632717.61,0.8501727,3,5.0494398996147565,98756279526686.6,0.83364296,1,0.8815412267477165,98144462411871.25,0.7924701,0,1.9413704298659296,97370378152739.89,1.3119674,17,13.302610607702078,97557596677498.67,0.7830795,0,1.5359697404227366,97461657031918.67,0.33154094,5,6.427533777947109,98386975193308.45,0.8435953,1,1.6663745753570334,97110705811014.23,0.69748604,22,14.51395982353117,96974123176804.89,0.7817387,0,0.6729391993476195,98144337645941.9,0.30832508,1,1.400566873074383,98341585709994.05,0.7861987,4.230775470751264e-14
4,1.3228729558394132,98124509242214.84,0.7425875,3,2.1431520895149374,99081259761639.48,0.74808127,2,1.0411334766466194,98478138832218.48,0.4647747,3,3.4108592731782483,98930211700001.5,2.5119636,2,3.250705236998924,97117703133197.31,2.8792965,2,1.1262031408483173,98304050900303.19,0.7607125,0,2.4962155746878967,96478092700272.03,0.47435173,4,3.6957770636001093,98631003228746.28,0.8042819,3,1.6712384419662267,99345656858219.73,0.81448555,1,1.8274241631378358,99076560632717.61,0.8501727,11,10.489488683186027,98756279526686.6,0.83364296,0,1.2881056157385848,98144462411871.25,0.7924701,2,3.309904174213214,97370378152739.89,1.3119674,4,2.869840322925996,97557596677498.67,0.7830795,1,4.020636701785473,97461657031918.67,0.33154094,0,1.4911366664049568,98386975193308.45,0.8435953,3,1.763306356273929,97110705811014.23,0.69748604,2,5.283511499275367,96974123176804.89,0.7817387,6,5.750387424142508,98144337645941.9,0.30832508,2,2.16874513883567,98341585709994.05,0.7861987,2.8035259143532473e-14
1,2.89982865072217,98124509242214.84,0.7425875,1,1.622316391298261,99081259761639.48,0.74808127,3,0.7348238353237719,98478138832218.48,0.4647747,7,2.9294603292453973,98930211700001.5,2.5119636,4,5.674326449530769,97117703133197.31,2.8792965,7,8.003834661858056,98304050900303.19,0.7607125,1,1.1509175159773688,96478092700272.03,0.47435173,4,3.460555353593008,98631003228746.28,0.8042819,2,2.9837838970859405,99345656858219.73,0.81448555,4,3.6607543633184254,99076560632717.61,0.8501727,1,1.6155176022106006,98756279526686.6,0.83364296,1,1.594985899004966,98144462411871.25,0.7924701,6,4.293367773296252,97370378152739.89,1.3119674,3,1.2695093424841373,97557596677498.67,0.7830795,0,0.7045439290474653,97461657031918.67,0.33154094,0,1.7655025359108298,98386975193308.45,0.8435953,2,3.3165718443675627,97110705811014.23,0.69748604,3,2.204022825244867,96974123176804.89,0.7817387,0,0.47561865851260476,98144337645941.9,0.30832508,2,2.6157945281096695,98341585709994.05,0.7861987,2.6506063190248885e-14
