Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,CR_mean
2,1.2142101914996615,98124509242214.84,0.7425875,3,1.8455552442059875,99081259761639.48,0.74808127,0,0.8892188140312025,98478138832218.48,0.4647747,5,3.136834084399287,98930211700001.5,2.5119636,6,5.007309771066655,97117703133197.31,2.8792965,5,3.916332511628484,98304050900303.19,0.7607125,4,2.1593607546903852,96478092700272.03,0.47435173,3,2.113467572998145,98631003228746.28,0.8042819,14,14.698908289150712,99345656858219.73,0.81448555,3,3.4282611330859614,99076560632717.61,0.8501727,4.5751831288449646e-14
2,3.9370873573217238,98124509242214.84,0.7425875,1,1.2583519795240365,99081259761639.48,0.74808127,2,2.3411152281534435,98478138832218.48,0.4647747,2,3.7814374552922043,98930211700001.5,2.5119636,6,5.928127579725313,97117703133197.31,2.8792965,1,2.8498766738291956,98304050900303.19,0.7607125,4,1.5994912822905327,96478092700272.03,0.47435173,1,1.9984129411467655,98631003228746.28,0.8042819,10,9.11424402437715,99345656858219.73,0.81448555,1,1.235907298805048,99076560632717.61,0.8501727,3.050122085896643e-14
3,2.479797264090801,98124509242214.84,0.7425875,3,2.5459955800610645,99081259761639.48,0.74808127,1,0.7212235964412907,98478138832218.48,0.4647747,4,3.464954708717585,98930211700001.5,2.5119636,5,3.645502607693798,97117703133197.31,2.8792965,0,2.141108876280259,98304050900303.19,0.7607125,2,3.1700384846080363,96478092700272.03,0.47435173,2,2.388385353396445,98631003228746.28,0.8042819,0,1.2815507517110656,99345656858219.73,0.81448555,0,2.24472658927865,99076560632717.61,0.8501727,2.0334147239310953e-14
7,5.911951033148458,98124509242214.84,0.7425875,3,2.4678944068359643,99081259761639.48,0.74808127,1,1.3650783403201274,98478138832218.48,0.4647747,1,3.1551052158735997,98930211700001.5,2.5119636,2,3.001313368931506,97117703133197.31,2.8792965,6,2.6814940564661933,98304050900303.19,0.7607125,10,9.068397986703951,96478092700272.03,0.47435173,5,3.106927384684012,98631003228746.28,0.8042819,2,2.9573713186173465,99345656858219.73,0.81448555,3,2.383319363844951,99076560632717.61,0.8501727,4.066829447862191e-14
1,2.6162641882124165,98124509242214.84,0.7425875,0,1.4816837941989156,99081259761639.48,0.74808127,25,29.19958740409294,98478138832218.48,0.4647747,7,4.432866977509287,98930211700001.5,2.5119636,4,3.7119685684326065,97117703133197.31,2.8792965,1,3.3662176449307015,98304050900303.19,0.7607125,1,1.0739590804246606,96478092700272.03,0.47435173,1,1.0071234153671922,98631003228746.28,0.8042819,3,3.345538675763373,99345656858219.73,0.81448555,5,2.1980322604270706,99076560632717.61,0.8501727,4.880195337434629e-14
3,1.6522304727150146,98124509242214.84,0.7425875,1,1.107476468631375,99081259761639.48,0.74808127,7,6.567754329761258,98478138832218.48,0.4647747,1,3.8873642071653656,98930211700001.5,2.5119636,3,3.454376674430863,97117703133197.31,2.8792965,1,2.373813410787318,98304050900303.19,0.7607125,1,1.0646123777348007,96478092700272.03,0.47435173,2,1.2237624898156976,98631003228746.28,0.8042819,2,1.8389670372586466,99345656858219.73,0.81448555,12,10.899462139360203,99076560632717.61,0.8501727,3.3551342944863076e-14
3,2.173345745746663,98124509242214.84,0.7425875,6,5.007247719529702,99081259761639.48,0.74808127,3,1.0764818829666902,98478138832218.48,0.4647747,12,5.830920659750937,98930211700001.5,2.5119636,7,6.156463633413525,97117703133197.31,2.8792965,3,1.623886183120104,98304050900303.19,0.7607125,3,2.544675248360463,96478092700272.03,0.47435173,3,3.223736582967627,98631003228746.28,0.8042819,1,1.368092657122695,99345656858219.73,0.81448555,5,5.727006841586643,99076560632717.61,0.8501727,4.6768538650415195e-14
1,1.049531259517125,98124509242214.84,0.7425875,2,3.2145037065981987,99081259761639.48,0.74808127,1,0.7667024595753498,98478138832218.48,0.4647747,2,3.6631771884417503,98930211700001.5,2.5119636,1,3.4011549442009956,97117703133197.31,2.8792965,5,2.5412733375811536,98304050900303.19,0.7607125,1,1.1756122632262946,96478092700272.03,0.47435173,2,1.8882625107440374,98631003228746.28,0.8042819,1,1.704539956787411,99345656858219.73,0.81448555,6,5.52295943376948,99076560632717.61,0.8501727,2.236756196324205e-14
3,1.377752316769995,98124509242214.84,0.7425875,6,2.6990850345276716,99081259761639.48,0.74808127,3,1.9408251357040445,98478138832218.48,0.4647747,9,5.270809533008374,98930211700001.5,2.5119636,6,3.5743575763395334,97117703133197.31,2.8792965,4,5.698869181183275,98304050900303.19,0.7607125,1,1.4951129121741757,96478092700272.03,0.47435173,13,13.642422240737377,98631003228746.28,0.8042819,0,1.1762799261704173,99345656858219.73,0.81448555,2,1.6655366307780752,99076560632717.61,0.8501727,4.7785246012380744e-14
1,2.66014898118771,98124509242214.84,0.7425875,4,5.038318158768103,99081259761639.48,0.74808127,2,1.2890843178004172,98478138832218.48,0.4647747,7,9.045827238322135,98930211700001.5,2.5119636,6,3.2059863567886917,97117703133197.31,2.8792965,11,11.773092335422602,98304050900303.19,0.7607125,1,0.9098337749438146,96478092700272.03,0.47435173,5,3.2561764670972844,98631003228746.28,0.8042819,4,4.18622449576749,99345656858219.73,0.81448555,1,1.8516744358568145,99076560632717.61,0.8501727,4.2701709202553005e-14
