Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,CR_mean
0,1.1590768558196793,98124509242214.84,0.7425875,2,3.659545359963572,99081259761639.48,0.74808127,21,17.392367956496987,98478138832218.48,0.4647747,15,13.201114639357913,98930211700001.5,2.5119636,3,3.5475082245233684,97117703133197.31,2.8792965,0,0.9439223340464096,98304050900303.19,0.7607125,3,1.8055307936579876,96478092700272.03,0.47435173,5,5.03791578420879,98631003228746.28,0.8042819,4,1.7662712365513016,99345656858219.73,0.81448555,4,2.3811284803287522,99076560632717.61,0.8501727,5.795231963203622e-14
3,4.00834631887697,98124509242214.84,0.7425875,6,5.4081533553935195,99081259761639.48,0.74808127,7,8.003307488357333,98478138832218.48,0.4647747,3,4.6714541021163525,98930211700001.5,2.5119636,5,3.35703500468624,97117703133197.31,2.8792965,1,1.6604692773509848,98304050900303.19,0.7607125,1,1.7475691108882874,96478092700272.03,0.47435173,4,2.6156176162682483,98631003228746.28,0.8042819,2,2.8418686046460935,99345656858219.73,0.81448555,0,1.1761727090430747,99076560632717.61,0.8501727,3.2534635582897527e-14
4,2.992423782447363,98124509242214.84,0.7425875,3,1.441921481449278,99081259761639.48,0.74808127,2,0.904612213627744,98478138832218.48,0.4647747,4,3.2014599218903435,98930211700001.5,2.5119636,5,5.308277474145498,97117703133197.31,2.8792965,0,0.9090566136671052,98304050900303.19,0.7607125,5,7.480108202457357,96478092700272.03,0.47435173,8,8.536226653989914,98631003228746.28,0.8042819,2,0.9155624830678044,99345656858219.73,0.81448555,3,4.765476352737182,99076560632717.61,0.8501727,3.660146503075972e-14
3,5.964495617233868,98124509242214.84,0.7425875,0,0.9023738115453404,99081259761639.48,0.74808127,6,2.5092638849931723,98478138832218.48,0.4647747,9,6.196279728704009,98930211700001.5,2.5119636,7,5.732463917075751,97117703133197.31,2.8792965,1,1.7498945782265198,98304050900303.19,0.7607125,2,1.3913247290093218,96478092700272.03,0.47435173,1,2.483535292085909,98631003228746.28,0.8042819,6,4.710646301982265,99345656858219.73,0.81448555,3,0.9619467148336597,99076560632717.61,0.8501727,3.8634879754690815e-14
4,2.3491962973538145,98124509242214.84,0.7425875,1,1.726218990821991,99081259761639.48,0.74808127,3,2.848943207773376,98478138832218.48,0.4647747,3,3.4692941433063087,98930211700001.5,2.5119636,13,8.65326820981209,97117703133197.31,2.8792965,2,3.31327245770244,98304050900303.19,0.7607125,2,1.073236940859019,96478092700272.03,0.47435173,1,1.381411184879019,98631003228746.28,0.8042819,0,1.0391961088254709,99345656858219.73,0.81448555,9,9.789934683577263,99076560632717.61,0.8501727,3.8634879754690815e-14
1,1.5005664784992203,98124509242214.84,0.7425875,1,1.2653532164199097,99081259761639.48,0.74808127,0,1.376977298405605,98478138832218.48,0.4647747,6,6.248397990947119,98930211700001.5,2.5119636,3,3.828046925814032,97117703133197.31,2.8792965,6,3.222842518008209,98304050900303.19,0.7607125,4,1.0832532173921416,96478092700272.03,0.47435173,4,1.7646325216805108,98631003228746.28,0.8042819,6,4.538353197798916,99345656858219.73,0.81448555,1,1.6593933629882567,99076560632717.61,0.8501727,3.2534635582897527e-14
5,2.786505850882542,98124509242214.84,0.7425875,4,4.580173197169444,99081259761639.48,0.74808127,1,1.1634764777226243,98478138832218.48,0.4647747,7,7.693498904869948,98930211700001.5,2.5119636,2,4.0273617888760675,97117703133197.31,2.8792965,3,3.033376936724869,98304050900303.19,0.7607125,2,3.656034538048381,96478092700272.03,0.47435173,8,5.695439729910174,98631003228746.28,0.8042819,3,3.9283317296277556,99345656858219.73,0.81448555,1,1.9707945653213088,99076560632717.61,0.8501727,3.660146503075972e-14
1,0.9791597240919585,98124509242214.84,0.7425875,2,1.4392563679855845,99081259761639.48,0.74808127,3,1.2674862003938534,98478138832218.48,0.4647747,7,3.6484670203910454,98930211700001.5,2.5119636,6,3.8041535296454283,97117703133197.31,2.8792965,10,5.19052044878757,98304050900303.19,0.7607125,0,1.1559978833458824,96478092700272.03,0.47435173,2,2.7909865408665833,98631003228746.28,0.8042819,2,1.753448624808494,99345656858219.73,0.81448555,1,1.2924790910562183,99076560632717.61,0.8501727,3.4568050306828625e-14
1,1.2853073777550648,98124509242214.84,0.7425875,0,1.521844517809811,99081259761639.48,0.74808127,2,0.9689447648362096,98478138832218.48,0.4647747,3,5.016587818386933,98930211700001.5,2.5119636,3,3.8501801699492004,97117703133197.31,2.8792965,14,11.292367409733865,98304050900303.19,0.7607125,2,2.8040942616161195,96478092700272.03,0.47435173,4,5.301534907338736,98631003228746.28,0.8042819,6,2.143434061968804,99345656858219.73,0.81448555,10,8.204358209873792,99076560632717.61,0.8501727,4.5751831288449646e-14
3,2.8127673927659185,98124509242214.84,0.7425875,1,1.3172234178314666,99081259761639.48,0.74808127,3,3.8079135282941716,98478138832218.48,0.4647747,4,3.1697078167981116,98930211700001.5,2.5119636,7,5.2039430252069945,97117703133197.31,2.8792965,1,1.8435116140299492,98304050900303.19,0.7607125,3,3.430303795562322,96478092700272.03,0.47435173,0,1.2810339450922956,98631003228746.28,0.8042819,4,3.500347318334544,99345656858219.73,0.81448555,2,1.0533668758098054,99076560632717.61,0.8501727,2.8467806135035337e-14
