Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,Counts_Epoch_10,ExpVal_10,t_exp_10,bgr_10,Counts_Epoch_11,ExpVal_11,t_exp_11,bgr_11,Counts_Epoch_12,ExpVal_12,t_exp_12,bgr_12,Counts_Epoch_13,ExpVal_13,t_exp_13,bgr_13,Counts_Epoch_14,ExpVal_14,t_exp_14,bgr_14,Counts_Epoch_15,ExpVal_15,t_exp_15,bgr_15,Counts_Epoch_16,ExpVal_16,t_exp_16,bgr_16,Counts_Epoch_17,ExpVal_17,t_exp_17,bgr_17,Counts_Epoch_18,ExpVal_18,t_exp_18,bgr_18,Counts_Epoch_19,ExpVal_19,t_exp_19,bgr_19,CR_mean
0,1.1590768558196793,98124509242214.84,0.7425875,0,1.1921730376343525,99081259761639.48,0.74808127,5,3.3585163183158766,98478138832218.48,0.4647747,5,4.704426668000443,98930211700001.5,2.5119636,20,19.57304193822313,97117703133197.31,2.8792965,2,1.6478458563991003,98304050900303.19,0.7607125,13,10.898557712802955,96478092700272.03,0.47435173,4,1.2646291567979986,98631003228746.28,0.8042819,2,1.498026515755214,99345656858219.73,0.81448555,5,4.965960370614967,99076560632717.61,0.8501727,0,1.0176956103673835,98756279526686.6,0.83364296,0,1.0596696650195188,98144462411871.25,0.7924701,4,2.655457949952959,97370378152739.89,1.3119674,1,1.8875856692959436,97557596677498.67,0.7830795,5,4.514981858846878,97461657031918.67,0.33154094,1,1.7989590567807658,98386975193308.45,0.8435953,0,1.6278596771337224,97110705811014.23,0.69748604,6,4.636407779902957,96974123176804.89,0.7817387,2,1.824875921268006,98144337645941.9,0.30832508,4,3.9113808727994663,98341585709994.05,0.7861987,4.026882676980119e-14
3,4.00834631887697,98124509242214.84,0.7425875,4,2.851227219738123,99081259761639.48,0.74808127,7,5.096480302134205,98478138832218.48,0.4647747,8,4.231807485069473,98930211700001.5,2.5119636,14,10.313687546910213,97117703133197.31,2.8792965,1,2.085587527539645,98304050900303.19,0.7607125,2,2.5803163396893174,96478092700272.03,0.47435173,0,1.7829960632099249,98631003228746.28,0.8042819,0,1.3031836958764627,99345656858219.73,0.81448555,2,4.492977113388543,99076560632717.61,0.8501727,4,1.737538888227271,98756279526686.6,0.83364296,0,2.462115665582198,98144462411871.25,0.7924701,3,2.5969602038668267,97370378152739.89,1.3119674,4,9.254751264250688,97557596677498.67,0.7830795,2,2.121401893677674,97461657031918.67,0.33154094,6,1.8894144917350735,98386975193308.45,0.8435953,4,2.679259636502075,97110705811014.23,0.69748604,4,3.691207860481335,96974123176804.89,0.7817387,0,0.6312577202498779,98144337645941.9,0.30832508,4,2.433165434551966,98341585709994.05,0.7861987,3.670070287880615e-14
2,2.992423782447363,98124509242214.84,0.7425875,0,1.0585852963186573,99081259761639.48,0.74808127,2,1.15439141405699,98478138832218.48,0.4647747,1,5.949361102654548,98930211700001.5,2.5119636,3,3.3130578792558008,97117703133197.31,2.8792965,6,3.608285996102842,98304050900303.19,0.7607125,1,1.1467579518960047,96478092700272.03,0.47435173,6,9.172656027821555,98631003228746.28,0.8042819,3,3.299189146625459,99345656858219.73,0.81448555,0,1.189323715844668,99076560632717.61,0.8501727,3,0.9826694970369179,98756279526686.6,0.83364296,2,1.4650581982996762,98144462411871.25,0.7924701,10,8.382517147405682,97370378152739.89,1.3119674,4,2.3357136597116837,97557596677498.67,0.7830795,5,7.971817569935639,97461657031918.67,0.33154094,4,4.49720129658062,98386975193308.45,0.8435953,1,0.7962890770390365,97110705811014.23,0.69748604,6,5.839525097985676,96974123176804.89,0.7817387,5,4.186789184714093,98144337645941.9,0.30832508,5,2.6994992455838593,98341585709994.05,0.7861987,3.517150692552256e-14
12,5.964495617233868,98124509242214.84,0.7425875,1,1.5030143276023642,99081259761639.48,0.74808127,2,0.618128043251815,98478138832218.48,0.4647747,7,11.228778145857035,98930211700001.5,2.5119636,7,4.895541936122148,97117703133197.31,2.8792965,3,4.0186958583367005,98304050900303.19,0.7607125,4,4.067347102342301,96478092700272.03,0.47435173,4,6.915226296820884,98631003228746.28,0.8042819,2,3.7331067480895412,99345656858219.73,0.81448555,3,2.116320773581421,99076560632717.61,0.8501727,0,1.8273755727701981,98756279526686.6,0.83364296,7,6.500840714611963,98144462411871.25,0.7924701,1,2.2374210669758448,97370378152739.89,1.3119674,0,1.713169595692246,97557596677498.67,0.7830795,3,1.990885506760442,97461657031918.67,0.33154094,1,1.0583208591201088,98386975193308.45,0.8435953,4,4.505995972356119,97110705811014.23,0.69748604,10,5.354576102914093,96974123176804.89,0.7817387,0,0.419047403561882,98144337645941.9,0.30832508,3,1.5343904780211732,98341585709994.05,0.7861987,3.7720166847661875e-14
3,2.3491962973538145,98124509242214.84,0.7425875,35,32.06162115298588,99081259761639.48,0.74808127,2,1.4369583663243792,98478138832218.48,0.4647747,5,3.269843011967186,98930211700001.5,2.5119636,4,5.230528726301621,97117703133197.31,2.8792965,0,1.7810226773211053,98304050900303.19,0.7607125,1,1.407953540160113,96478092700272.03,0.47435173,36,36.56285261542117,98631003228746.28,0.8042819,4,6.720916505268738,99345656858219.73,0.81448555,3,3.868031685683494,99076560632717.61,0.8501727,6,3.3979454674731473,98756279526686.6,0.83364296,5,6.82295930272737,98144462411871.25,0.7924701,5,1.9163914181602824,97370378152739.89,1.3119674,0,4.567946310009139,97557596677498.67,0.7830795,1,0.9018279262135869,97461657031918.67,0.33154094,3,2.6695452343253834,98386975193308.45,0.8435953,0,0.9171413522062966,97110705811014.23,0.69748604,7,6.50000106488399,96974123176804.89,0.7817387,9,9.163971797440892,98144337645941.9,0.30832508,1,1.512727450852354,98341585709994.05,0.7861987,6.626515797562221e-14
5,1.5005664784992203,98124509242214.84,0.7425875,2,6.740850482322398,99081259761639.48,0.74808127,0,0.9788979437604195,98478138832218.48,0.4647747,2,2.9660836894773532,98930211700001.5,2.5119636,0,3.7788974312410706,97117703133197.31,2.8792965,9,7.03002986201119,98304050900303.19,0.7607125,4,4.11817354301864,96478092700272.03,0.47435173,1,1.2448634878363543,98631003228746.28,0.8042819,3,1.7850009875016126,99345656858219.73,0.81448555,0,1.6887115492801499,99076560632717.61,0.8501727,1,3.3070995224664466,98756279526686.6,0.83364296,3,3.701405256911405,98144462411871.25,0.7924701,0,1.9265003310379702,97370378152739.89,1.3119674,8,11.934394530053202,97557596677498.67,0.7830795,1,1.2805058801226554,97461657031918.67,0.33154094,3,1.3734562665639454,98386975193308.45,0.8435953,4,4.337578897239349,97110705811014.23,0.69748604,1,1.7125135463008028,96974123176804.89,0.7817387,3,1.1099316943505464,98144337645941.9,0.30832508,1,1.1540560701006484,98341585709994.05,0.7861987,2.599633120582102e-14
2,2.786505850882542,98124509242214.84,0.7425875,2,1.4497669072242658,99081259761639.48,0.74808127,5,4.273540170286173,98478138832218.48,0.4647747,4,4.5985984715744035,98930211700001.5,2.5119636,3,3.5683460381333036,97117703133197.31,2.8792965,3,3.088082214895505,98304050900303.19,0.7607125,8,5.527455677756985,96478092700272.03,0.47435173,4,3.4577254909541084,98631003228746.28,0.8042819,2,1.9888882846028095,99345656858219.73,0.81448555,0,1.143575059563068,99076560632717.61,0.8501727,2,3.1167623417038777,98756279526686.6,0.83364296,2,1.069437745277563,98144462411871.25,0.7924701,7,4.5230762280643555,97370378152739.89,1.3119674,0,1.303150776663701,97557596677498.67,0.7830795,4,5.164710353827297,97461657031918.67,0.33154094,1,1.1481049512260728,98386975193308.45,0.8435953,5,3.741280908908407,97110705811014.23,0.69748604,1,2.227569280414378,96974123176804.89,0.7817387,3,1.4184028862243074,98144337645941.9,0.30832508,7,3.058949396194165,98341585709994.05,0.7861987,3.3132578987811105e-14
0,0.9791597240919585,98124509242214.84,0.7425875,3,1.0363666020627804,99081259761639.48,0.74808127,3,1.151742523496731,98478138832218.48,0.4647747,7,3.5596862636922424,98930211700001.5,2.5119636,4,3.6709189085097473,97117703133197.31,2.8792965,1,1.8099392902826599,98304050900303.19,0.7607125,1,1.582685375336763,96478092700272.03,0.47435173,1,2.31247586477948,98631003228746.28,0.8042819,1,1.7605594587137248,99345656858219.73,0.81448555,0,1.9638201928876207,99076560632717.61,0.8501727,4,5.283829372059445,98756279526686.6,0.83364296,1,0.8925269568965616,98144462411871.25,0.7924701,0,1.9999177819251446,97370378152739.89,1.3119674,29,20.151692890351107,97557596677498.67,0.7830795,2,2.294691685160581,97461657031918.67,0.33154094,10,6.71460731931349,98386975193308.45,0.8435953,1,1.6153255320481275,97110705811014.23,0.69748604,14,15.139786220814862,96974123176804.89,0.7817387,0,0.7464697618647582,98144337645941.9,0.30832508,2,1.522981154010002,98341585709994.05,0.7861987,4.2817486691940507e-14
2,1.2853073777550648,98124509242214.84,0.7425875,0,2.132762080021722,99081259761639.48,0.74808127,1,1.2338279481658576,98478138832218.48,0.4647747,6,3.80095216289402,98930211700001.5,2.5119636,1,3.3765017022621397,97117703133197.31,2.8792965,6,1.2205469038408578,98304050900303.19,0.7607125,2,2.916895450358925,96478092700272.03,0.47435173,4,3.6224565984777355,98631003228746.28,0.8042819,0,1.8076419850342245,99345656858219.73,0.81448555,0,1.629689297710346,99076560632717.61,0.8501727,12,11.413746690679496,98756279526686.6,0.83364296,2,1.9224904559518319,98144462411871.25,0.7924701,2,3.6632567130012723,97370378152739.89,1.3119674,6,3.7376958329082366,97557596677498.67,0.7830795,2,4.775475575066705,97461657031918.67,0.33154094,1,1.3358269951534187,98386975193308.45,0.8435953,3,1.9965375775097924,97110705811014.23,0.69748604,9,5.0798271874768375,96974123176804.89,0.7817387,7,7.593314198864271,98144337645941.9,0.30832508,0,2.32414613715179,98341585709994.05,0.7861987,3.364231097223897e-14
3,2.8127673927659185,98124509242214.84,0.7425875,0,1.6056678706880838,99081259761639.48,0.74808127,3,1.0304524042926229,98478138832218.48,0.4647747,2,3.13676686033294,98930211700001.5,2.5119636,8,6.17625125930522,97117703133197.31,2.8792965,11,8.019134366428606,98304050900303.19,0.7607125,0,1.1157928656409932,96478092700272.03,0.47435173,2,2.9870453989235997,98631003228746.28,0.8042819,3,3.1924611863428716,99345656858219.73,0.81448555,3,3.446066223270325,99076560632717.61,0.8501727,2,1.9214232755005725,98756279526686.6,0.83364296,1,1.8106263833049356,98144462411871.25,0.7924701,4,4.295257796528299,97370378152739.89,1.3119674,1,1.3387919806220752,97557596677498.67,0.7830795,0,0.8026407355975127,97461657031918.67,0.33154094,3,1.9669865893033183,98386975193308.45,0.8435953,6,3.3229247414504797,97110705811014.23,0.69748604,1,2.17682541374132,96974123176804.89,0.7817387,0,0.5096073815141878,98144337645941.9,0.30832508,3,2.4614924088362393,98341585709994.05,0.7861987,2.854499112796034e-14
