Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,CR_mean
2,1.234166639444128,98124509242214.84,0.7425875,0,1.0946434021361466,99081259761639.48,0.74808127,2,3.3543420415027154,98478138832218.48,0.4647747,9,4.9993831572491025,98930211700001.5,2.5119636,19,18.247519966085175,97117703133197.31,2.8792965,2,1.9767008916003654,98304050900303.19,0.7607125,12,10.116103957090454,96478092700272.03,0.47435173,4,1.4010503478171996,98631003228746.28,0.8042819,2,1.6675546716878389,99345656858219.73,0.81448555,6,6.552476468716383,99076560632717.61,0.8501727,5.896902699400177e-14
5,3.6014117513835022,98124509242214.84,0.7425875,2,3.2941578391041872,99081259761639.48,0.74808127,5,5.238415970808966,98478138832218.48,0.4647747,2,3.999784467721054,98930211700001.5,2.5119636,15,12.476197868839353,97117703133197.31,2.8792965,2,2.2092572618677013,98304050900303.19,0.7607125,3,2.597068277564932,96478092700272.03,0.47435173,3,1.9782212432253223,98631003228746.28,0.8042819,2,1.3969570680615186,99345656858219.73,0.81448555,7,5.127149439566028,99076560632717.61,0.8501727,4.6768538650415195e-14
4,3.0661952911217827,98124509242214.84,0.7425875,1,1.0942070624428595,99081259761639.48,0.74808127,1,1.3567488963876855,98478138832218.48,0.4647747,6,6.030076887375883,98930211700001.5,2.5119636,2,3.377325188929942,97117703133197.31,2.8792965,3,4.054668077024576,98304050900303.19,0.7607125,0,1.4268587173853073,96478092700272.03,0.47435173,11,9.98403986102334,98631003228746.28,0.8042819,2,3.6448535348215456,99345656858219.73,0.81448555,0,1.267489319426303,99076560632717.61,0.8501727,3.050122085896643e-14
12,8.002235004542847,98124509242214.84,0.7425875,2,1.7433160848307443,99081259761639.48,0.74808127,0,0.6395618916485949,98478138832218.48,0.4647747,15,11.758889738623333,98930211700001.5,2.5119636,2,5.052626873407979,97117703133197.31,2.8792965,7,5.41089426864637,98304050900303.19,0.7607125,4,4.276037478244952,96478092700272.03,0.47435173,0,5.465890169847013,98631003228746.28,0.8042819,1,2.8011354025920663,99345656858219.73,0.81448555,4,2.108617989116869,99076560632717.61,0.8501727,4.7785246012380744e-14
3,2.731092579196843,98124509242214.84,0.7425875,55,41.28069169016649,99081259761639.48,0.74808127,2,1.460393159023904,98478138832218.48,0.4647747,1,3.1479304407472255,98930211700001.5,2.5119636,6,5.9519003291089305,97117703133197.31,2.8792965,4,2.0973134944354133,98304050900303.19,0.7607125,1,1.2489492894389038,96478092700272.03,0.47435173,34,29.533231308696106,98631003228746.28,0.8042819,6,6.272687942354583,99345656858219.73,0.81448555,6,3.6709168565495354,99076560632717.61,0.8501727,1.1997146871193463e-13
0,1.8480314368759976,98124509242214.84,0.7425875,9,8.579312449303362,99081259761639.48,0.74808127,1,1.0850556408813512,98478138832218.48,0.4647747,2,3.1046050850864964,98930211700001.5,2.5119636,3,4.06555461265611,97117703133197.31,2.8792965,11,7.231804218172751,98304050900303.19,0.7607125,9,4.3224513496472925,96478092700272.03,0.47435173,2,1.2092411397157572,98631003228746.28,0.8042819,1,1.640852898479243,99345656858219.73,0.81448555,3,1.6623773512077191,99076560632717.61,0.8501727,4.1685001840587456e-14
2,2.6511629007406143,98124509242214.84,0.7425875,3,1.4310873773190091,99081259761639.48,0.74808127,5,3.992348220649424,98478138832218.48,0.4647747,5,4.783837001185706,98930211700001.5,2.5119636,3,3.533534567481891,97117703133197.31,2.8792965,2,2.9481498361025076,98304050900303.19,0.7607125,4,4.462092965532797,96478092700272.03,0.47435173,1,3.1464072262374527,98631003228746.28,0.8042819,4,1.8008757008273069,99345656858219.73,0.81448555,1,1.1496718658104885,99076560632717.61,0.8501727,3.050122085896643e-14
0,1.1199746173626746,98124509242214.84,0.7425875,0,1.1135896515594719,99081259761639.48,0.74808127,2,1.1846265772315683,98478138832218.48,0.4647747,2,3.2858494228585413,98930211700001.5,2.5119636,4,3.672731793984779,97117703133197.31,2.8792965,3,1.7879336502526173,98304050900303.19,0.7607125,3,1.4594540529952118,96478092700272.03,0.47435173,3,2.2897706712894683,98631003228746.28,0.8042819,3,1.726603419121198,99345656858219.73,0.81448555,2,2.0811515792540054,99076560632717.61,0.8501727,2.236756196324205e-14
2,1.4905576754432106,98124509242214.84,0.7425875,5,2.5463542232213126,99081259761639.48,0.74808127,1,1.213351753419202,98478138832218.48,0.4647747,2,3.7269713749025595,98930211700001.5,2.5119636,3,3.225892156343209,97117703133197.31,2.8792965,1,1.2896266979168554,98304050900303.19,0.7607125,2,2.8602196017952344,96478092700272.03,0.47435173,3,3.1963874317827417,98631003228746.28,0.8042819,2,1.9086904352841265,99345656858219.73,0.81448555,0,1.598238733782651,99076560632717.61,0.8501727,2.1350854601276503e-14
4,3.100849696914216,98124509242214.84,0.7425875,2,1.7619270455362985,99081259761639.48,0.74808127,0,0.8413686519142114,98478138832218.48,0.4647747,3,2.896202361287398,98930211700001.5,2.5119636,6,6.343056691753294,97117703133197.31,2.8792965,10,8.18303180905673,98304050900303.19,0.7607125,1,1.1305827291866621,96478092700272.03,0.47435173,1,3.349070318852358,98631003228746.28,0.8042819,3,3.142213357558912,99345656858219.73,0.81448555,5,3.96484438093766,99076560632717.61,0.8501727,3.558475766879417e-14
